"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"TYW5",7.12,-1.38,2.01,0.0464,0.117,"None","129450","tRNA-yW synthesizing protein 5","NS",1.33348201944512
"BLOC1S3",-5.55,-0.635,-2.01,0.0467,0.118,"None","388552","biogenesis of lysosomal organelles complex 1 subunit 3","NS",1.33068311943389
"SMARCA4",4.15,-0.736,2.01,0.0469,0.118,"--","6597","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 4","NS",1.32882715728492
"CA4",13.4,-0.131,2.01,0.0469,0.118,"Non-endocrine","762","carbonic anhydrase 4","NS",1.32882715728492
"C12orf29",6.29,-1.96,2,0.047,0.118,"None","91298","chromosome 12 open reading frame 29","NS",1.32790214206428
"GUCY1A1",-3.87,-0.275,-2,0.0473,0.119,"None","2982","guanylate cyclase 1 soluble subunit alpha 1","NS",1.32513885926219
"YIPF2",-5.4,1.05,-2,0.0474,0.119,"--","78992","Yip1 domain family member 2","NS",1.32422165832591
"INSR",5.43,-0.413,2,0.0475,0.119,"Non-endocrine","3643","insulin receptor","NS",1.32330639037513
"C1orf35",5.87,-0.293,2,0.0475,0.119,"None","79169","chromosome 1 open reading frame 35","NS",1.32330639037513
"OPA3",-8.25,0.713,-2,0.0476,0.12,"None","80207","outer mitochondrial membrane lipid metabolism regulator OPA3","NS",1.32239304727951
"CRYAB",11,0.637,2,0.0477,0.12,"None","1410","crystallin alpha B","NS",1.32148162095989
"TTC39B",-5.93,0.154,-2,0.0478,0.12,"None","158219","tetratricopeptide repeat domain 39B","NS",1.32057210338788
"MAP11",13,-0.0522,2,0.0478,0.12,"--","55262","microtubule associated protein 11","NS",1.32057210338788
"NDUFA4L2",-7.18,-1.64,-2,0.0478,0.12,"None","56901","NDUFA4 mitochondrial complex associated like 2","NS",1.32057210338788
"COL1A2",-33.2,-2.71,-2,0.048,0.12,"None","1278","collagen type I alpha 2 chain","NS",1.31875876262441
"CALR",-3.9,4.21,-2,0.048,0.12,"--","811","calreticulin","NS",1.31875876262441
"H2AC21",-6.76,4.76,-1.99,0.0482,0.121,"None","317772","H2A clustered histone 21","NS",1.31695296176115
"TMBIM1",9.56,-0.608,1.99,0.0482,0.121,"Non-endocrine","64114","transmembrane BAX inhibitor motif containing 1","NS",1.31695296176115
"DPM3",-6.77,1.75,-1.99,0.0483,0.121,"None","54344","dolichyl-phosphate mannosyltransferase subunit 3, regulatory","NS",1.31605286924849
"NTHL1",-7.16,-1.92,-1.99,0.0485,0.121,"None","4913","nth like DNA glycosylase 1","NS",1.31425826139774
"PHACTR2",-6.02,-1.7,-1.99,0.0486,0.121,"None","9749","phosphatase and actin regulator 2","NS",1.31336373073771
"DPP7",-9.05,4.4,-1.99,0.0487,0.122,"--","29952","dipeptidyl peptidase 7","NS",1.31247103878537
"RPL18",8.22,3.7,1.99,0.0487,0.122,"None","6141","ribosomal protein L18","NS",1.31247103878537
"PPP1R12C",-4.69,0.0557,-1.99,0.0488,0.122,"--","54776","protein phosphatase 1 regulatory subunit 12C","NS",1.31158017799729
"NSUN6",10.8,-2.08,1.99,0.0489,0.122,"None","221078","NOP2/Sun RNA methyltransferase 6","NS",1.31069114087638
"LSM2",-7.16,-0.745,-1.99,0.0491,0.123,"--","57819","LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated","NS",1.30891850787703
"ATG9A",-4.8,-0.397,-1.99,0.0492,0.123,"--","79065","autophagy related 9A","NS",1.30803489723264
"ADA",8.56,-1.46,1.98,0.0494,0.123,"Non-endocrine","100","adenosine deaminase","NS",1.30627305107635
"BIRC2",4.42,-1.44,1.98,0.0494,0.123,"None","329","baculoviral IAP repeat containing 2","NS",1.30627305107635
"DECR1",-4.4,3.75,-1.98,0.0495,0.123,"None","1666","2,4-dienoyl-CoA reductase 1","NS",1.30539480106643
"HMBS",4.05,-0.2,1.98,0.0495,0.123,"None","3145","hydroxymethylbilane synthase","NS",1.30539480106643
"SIPA1L3",-5.9,0.629,-1.98,0.0496,0.123,"None","23094","signal induced proliferation associated 1 like 3","NS",1.3045183235098
"GALNT1",4.57,-0.0352,1.98,0.0496,0.123,"None","2589","polypeptide N-acetylgalactosaminyltransferase 1","NS",1.3045183235098
"ANAPC1",3.8,-1.05,1.98,0.0496,0.123,"--","64682","anaphase promoting complex subunit 1","NS",1.3045183235098
"SERAC1",5.31,-0.697,1.98,0.0496,0.123,"--","84947","serine active site containing 1","NS",1.3045183235098
"DNAJC10",-3.75,0.71,-1.98,0.0498,0.124,"--","54431","DnaJ heat shock protein family (Hsp40) member C10","NS",1.30277065724028
"CDK6",4.66,0.0317,1.98,0.05,0.124,"None","1021","cyclin dependent kinase 6","NS",1.30102999566398
"PRKCA",-4.99,0.876,-1.98,0.0503,0.125,"None","5578","protein kinase C alpha","NS",1.29843201494407
"PSMF1",-4.27,1.47,-1.97,0.0503,0.125,"--","9491","proteasome inhibitor subunit 1","NS",1.29843201494407
"SLC2A1",-8.21,0.356,-1.97,0.0504,0.125,"None","6513","solute carrier family 2 member 1","NS",1.29756946355447
"ENG",-12.5,0.113,-1.97,0.0506,0.125,"None","2022","endoglin","NS",1.2958494831602
"MED18",5.06,-1.44,1.97,0.0506,0.125,"None","54797","mediator complex subunit 18","NS",1.2958494831602
"PHACTR4",5.27,-1.33,1.97,0.0508,0.126,"--","65979","phosphatase and actin regulator 4","NS",1.29413628771608
"MAMDC2",-7.32,-0.708,-1.97,0.051,0.126,"None","256691","MAM domain containing 2","NS",1.29242982390206
"TOR3A",-11.2,-1.07,-1.97,0.0511,0.126,"None","64222","torsin family 3 member A","NS",1.29157909986529
"OMA1",-5.99,-1.45,-1.97,0.0512,0.127,"None","115209","OMA1 zinc metallopeptidase","NS",1.29073003902417
"RETREG2",-8.1,-2.02,-1.97,0.0513,0.127,"--","79137","reticulophagy regulator family member 2","NS",1.28988263488818
"CACFD1",-5.8,1.23,-1.97,0.0514,0.127,"--","11094","calcium channel flower domain containing 1","NS",1.28903688100472
"RIOX1",3.71,-0.29,1.97,0.0514,0.127,"None","79697","ribosomal oxygenase 1","NS",1.28903688100472
"ZNF618",5.15,0.657,1.96,0.0516,0.128,"None","114991","zinc finger protein 618","NS",1.28735029837279
"MCF2L",-4.56,-0.426,-1.96,0.0516,0.127,"None","23263","MCF.2 cell line derived transforming sequence like","NS",1.28735029837279
"ATP8A1",-8.15,2.4,-1.96,0.0517,0.128,"None","10396","ATPase phospholipid transporting 8A1","NS",1.28650945690606
"FAM83F",7.02,-1.98,1.96,0.0517,0.128,"None","113828","family with sequence similarity 83 member F","NS",1.28650945690606
"AJM1",-5.19,-0.933,-1.96,0.0517,0.128,"None","389813","apical junction component 1 homolog","NS",1.28650945690606
"OSBPL7",7.93,-2.85,1.96,0.0518,0.128,"None","114881","oxysterol binding protein like 7","NS",1.28567024025477
"ARHGEF2",5.65,-0.42,1.96,0.0519,0.128,"None","9181","Rho/Rac guanine nucleotide exchange factor 2","NS",1.28483264215154
"AKT1",-4.01,0.278,-1.96,0.052,0.128,"--","207","AKT serine/threonine kinase 1","NS",1.2839966563652
"DCAF10",-11.3,-3.52,-1.96,0.052,0.128,"--","79269","DDB1 and CUL4 associated factor 10","NS",1.2839966563652
"RAB3IP",-6.27,-0.7,-1.96,0.0522,0.128,"--","117177","RAB3A interacting protein","NS",1.28232949699774
"KDM2A",3.75,-0.257,1.96,0.0522,0.128,"None","22992","lysine demethylase 2A","NS",1.28232949699774
"TAGLN3",-7.75,2.95,-1.96,0.0522,0.128,"None","29114","transgelin 3","NS",1.28232949699774
"HSPA1L",13.4,-2.22,1.96,0.0522,0.128,"None","3305","heat shock protein family A (Hsp70) member 1 like","NS",1.28232949699774
"EIF4E3",7.08,-2.47,1.96,0.0523,0.128,"--","317649","eukaryotic translation initiation factor 4E family member 3","NS",1.28149831113273
"EHMT1",4.49,-1.49,1.96,0.0523,0.128,"--","79813","euchromatic histone lysine methyltransferase 1","NS",1.28149831113273
"ACAA1",5.49,0.237,1.96,0.0525,0.129,"--","30","acetyl-CoA acyltransferase 1","NS",1.27984069659404
"M6PR",-3.6,1.48,-1.95,0.0527,0.129,"--","4074","mannose-6-phosphate receptor, cation dependent","NS",1.27818938478745
"ALDH5A1",-4.21,2.39,-1.95,0.0528,0.13,"None","7915","aldehyde dehydrogenase 5 family member A1","NS",1.27736607746619
"YWHAH",-4.07,4.18,-1.95,0.0529,0.13,"None","7533","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein eta","NS",1.27654432796481
"ZHX3",-8.92,-2.38,-1.95,0.053,0.13,"None","23051","zinc fingers and homeoboxes 3","NS",1.27572413039921
"IAH1",-4.68,1.47,-1.95,0.053,0.13,"--","285148","isoamyl acetate hydrolyzing esterase 1 (putative)","NS",1.27572413039921
"TRIQK",-7.67,0.901,-1.95,0.053,0.13,"None","286144","triple QxxK/R motif containing","NS",1.27572413039921
"CHPF",-4.31,1.43,-1.95,0.0531,0.13,"None","79586","chondroitin polymerizing factor","NS",1.27490547891853
"ADAT1",6.38,-1.93,1.95,0.0532,0.13,"--","23536","adenosine deaminase tRNA specific 1","NS",1.27408836770495
"SPINT2",-6.61,0.578,-1.95,0.0534,0.131,"--","10653","serine peptidase inhibitor, Kunitz type 2","NS",1.27245874297144
"EPHA2",12.9,-2.91,1.95,0.0536,0.131,"None","1969","EPH receptor A2","NS",1.27083521030723
"GABARAP",-5.5,0.0734,-1.94,0.0539,0.132,"None","11337","GABA type A receptor-associated protein","NS",1.26841123481326
"GGT7",-4.17,0.161,-1.94,0.0539,0.132,"--","2686","gamma-glutamyltransferase 7","NS",1.26841123481326
"RPL31",4.5,3.77,1.94,0.0539,0.132,"None","6160","ribosomal protein L31","NS",1.26841123481326
"VIRMA",3.58,-0.579,1.94,0.054,0.132,"--","25962","vir like m6A methyltransferase associated","NS",1.26760624017703
"FABP4",-12.2,1.47,-1.94,0.0541,0.132,"None","2167","fatty acid binding protein 4","NS",1.26680273489343
"RPL6",8.36,4.63,1.94,0.0541,0.132,"None","6128","ribosomal protein L6","NS",1.26680273489343
"KDM1B",-5.2,-1.72,-1.94,0.0542,0.132,"--","221656","lysine demethylase 1B","NS",1.26600071346161
"ALDH18A1",-5.01,3.09,-1.94,0.0542,0.132,"--","5832","aldehyde dehydrogenase 18 family member A1","NS",1.26600071346161
"RASSF4",6.37,-2.41,1.94,0.0542,0.132,"None","83937","Ras association domain family member 4","NS",1.26600071346161
"NRXN2",16.4,-1.12,1.94,0.0542,0.132,"None","9379","neurexin 2","NS",1.26600071346161
"SEPTIN6",-6.87,-0.281,-1.94,0.0545,0.133,"None","23157","septin 6","NS",1.26360349772336
"AZI2",-5.27,-1.24,-1.94,0.0545,0.133,"--","64343","5-azacytidine induced 2","NS",1.26360349772336
"S100A10",10.8,1.2,1.94,0.0546,0.133,"None","6281","S100 calcium binding protein A10","NS",1.26280735729526
"ALOX5",-5.98,0.192,-1.94,0.0547,0.133,"None","240","arachidonate 5-lipoxygenase","NS",1.26201267366657
"MKS1",10.9,-2.18,1.94,0.0547,0.133,"None","54903","MKS transition zone complex subunit 1","NS",1.26201267366657
"FOXJ2",-7.47,-2.8,-1.94,0.0548,0.133,"None","55810","forkhead box J2","NS",1.26121944151563
"PLEKHM2",-5.76,-1.45,-1.94,0.0549,0.133,"None","23207","pleckstrin homology and RUN domain containing M2","NS",1.26042765554991
"DNPH1",5.25,1.31,1.94,0.055,0.133,"None","10591","2'-deoxynucleoside 5'-phosphate N-hydrolase 1","NS",1.25963731050576
"SMARCAL1",4.63,-2.15,1.94,0.055,0.133,"None","50485","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1","NS",1.25963731050576
"RACK1",4.45,4.2,1.93,0.0553,0.134,"None","10399","receptor for activated C kinase 1","NS",1.2572748686953
"WDR43",3.69,0.266,1.93,0.0553,0.134,"None","23160","WD repeat domain 43","NS",1.2572748686953
"TADA1",5.49,-2.06,1.93,0.0555,0.135,"--","117143","transcriptional adaptor 1","NS",1.25570701687732
"NVL",6.24,-2.74,1.93,0.0556,0.135,"--","4931","nuclear VCP like","NS",1.25492520841794
"ACAD10",-5.11,-0.54,-1.93,0.0556,0.135,"--","80724","acyl-CoA dehydrogenase family member 10","NS",1.25492520841794
"CPNE4",-8.3,-2.33,-1.93,0.0557,0.135,"None","131034","copine 4","NS",1.25414480482627
"RPL27A",4.49,3.93,1.93,0.0558,0.135,"None","6157","ribosomal protein L27a","NS",1.25336580106242
"GC",-13,2.83,-1.93,0.0559,0.135,"None","2638","GC vitamin D binding protein","NS",1.25258819211358
"GTF2E1",4.69,-1.69,1.93,0.0561,0.136,"None","2960","general transcription factor IIE subunit 1","NS",1.25103713874384
"HLA-DRB1",6.65,-0.609,1.93,0.0561,0.136,"None","3123","major histocompatibility complex, class II, DR beta 1","NS",1.25103713874384
"FDX1",-4.85,0.327,-1.93,0.0562,0.136,"None","2230","ferredoxin 1","NS",1.25026368443094
"NUP210",-3.92,1.12,-1.93,0.0562,0.136,"None","23225","nucleoporin 210","NS",1.25026368443094
"ARF4",-4.1,4.21,-1.93,0.0562,0.136,"--","378","ADP ribosylation factor 4","NS",1.25026368443094
"RPS16",4.13,4.82,1.93,0.0562,0.136,"None","6217","ribosomal protein S16","NS",1.25026368443094
"WWC3",5.66,-1.84,1.93,0.0563,0.136,"--","55841","WWC family member 3","NS",1.24949160514865
"ACAD8",-3.98,0.992,-1.92,0.0564,0.136,"--","27034","acyl-CoA dehydrogenase family member 8","NS",1.24872089601666
"TCTN3",-7.23,-2.54,-1.92,0.0565,0.136,"--","26123","tectonic family member 3","NS",1.24795155218056
"BCAS4",7.55,-2.91,1.92,0.0565,0.136,"None","55653","breast carcinoma amplified sequence 4","NS",1.24795155218056
"VPS37C",-3.93,-0.803,-1.92,0.0566,0.136,"None","55048","VPS37C subunit of ESCRT-I","NS",1.24718356881173
"TENM3",-7.6,-1.72,-1.92,0.0566,0.136,"None","55714","teneurin transmembrane protein 3","NS",1.24718356881173
"ATXN2",-4.21,0.14,-1.92,0.0566,0.136,"None","6311","ataxin 2","NS",1.24718356881173
"RPUSD2",5.81,-1.99,1.92,0.0568,0.137,"None","27079","RNA pseudouridine synthase domain containing 2","NS",1.24565166428898
"PYCARD",9.1,-0.781,1.92,0.0569,0.137,"None","29108","PYD and CARD domain containing","NS",1.24488773360493
"MAP2",-7.05,2.34,-1.92,0.0569,0.137,"None","4133","microtubule associated protein 2","NS",1.24488773360493
"SMAD4",4.51,-0.51,1.92,0.057,0.137,"--","4089","SMAD family member 4","NS",1.24412514432751
"NLE1",3.64,-0.235,1.92,0.0571,0.137,"Non-endocrine","54475","notchless homolog 1","NS",1.24336389175415
"CCDC134",-4.59,-1.79,-1.92,0.0571,0.137,"None","79879","coiled-coil domain containing 134","NS",1.24336389175415
"ATRN",-4.46,-1.34,-1.92,0.0571,0.137,"--","8455","attractin","NS",1.24336389175415
"MLLT3",6.21,-2.17,1.92,0.0572,0.137,"None","4300","MLLT3 super elongation complex subunit","NS",1.24260397120698
"SMAD1",4.37,-0.988,1.92,0.0573,0.138,"None","4086","SMAD family member 1","NS",1.24184537803261
"SLC27A3",-4.6,-0.133,-1.92,0.0574,0.138,"None","11000","solute carrier family 27 member 3","NS",1.24108810760203
"GPATCH11",-4.65,-1.3,-1.92,0.0574,0.138,"None","253635","G-patch domain containing 11","NS",1.24108810760203
"MAB21L4",12.3,-1.78,1.92,0.0574,0.138,"None","79919","mab-21 like 4","NS",1.24108810760203
"FARP2",-3.57,-0.543,-1.92,0.0574,0.138,"--","9855","FERM, ARH/RhoGEF and pleckstrin domain protein 2","NS",1.24108810760203
"TJAP1",-3.33,-1.12,-1.92,0.0575,0.138,"None","93643","tight junction associated protein 1","NS",1.24033215531037
"H2BC21",-4.4,5.3,-1.92,0.0576,0.138,"None","8349","H2B clustered histone 21","NS",1.23957751657679
"LIMCH1",-6.63,0.473,-1.91,0.0577,0.138,"None","22998","LIM and calponin homology domains 1","NS",1.23882418684427
"TCEAL5",-8.3,1.58,-1.91,0.0577,0.138,"None","340543","transcription elongation factor A like 5","NS",1.23882418684427
"TRIM3",-3.96,-0.145,-1.91,0.0579,0.138,"None","10612","tripartite motif containing 3","NS",1.23732143627256
"PIGA",-9.85,-2.73,-1.91,0.058,0.139,"None","5277","phosphatidylinositol glycan anchor biosynthesis class A","NS",1.23657200643706
"CEP350",5.2,-1.99,1.91,0.0582,0.139,"None","9857","centrosomal protein 350","NS",1.23507701535011
"SLC44A1",-4.56,-0.657,-1.91,0.0583,0.139,"None","23446","solute carrier family 44 member 1","NS",1.23433144524099
"WDR47",-4.49,-0.836,-1.91,0.0585,0.139,"--","22911","WD repeat domain 47","NS",1.23284413391782
"FBXO28",4.74,-1.24,1.91,0.0585,0.139,"None","23219","F-box protein 28","NS",1.23284413391782
"MKRN2",-3.7,-0.561,-1.91,0.0585,0.139,"--","23609","makorin ring finger protein 2","NS",1.23284413391782
"FAM162A",-5.62,1.55,-1.91,0.0585,0.139,"None","26355","family with sequence similarity 162 member A","NS",1.23284413391782
"PRPSAP1",4.19,-0.0245,1.91,0.0585,0.139,"--","5635","phosphoribosyl pyrophosphate synthetase associated protein 1","NS",1.23284413391782
"ULK1",-8.74,-3.08,-1.91,0.0585,0.139,"None","8408","unc-51 like autophagy activating kinase 1","NS",1.23284413391782
"PHF2",-4.02,0.47,-1.91,0.0588,0.14,"--","5253","PHD finger protein 2","NS",1.23062267392386
"MCUB",-5.45,-1.9,-1.9,0.059,0.141,"Endocrine","55013","mitochondrial calcium uniporter dominant negative subunit beta","NS",1.22914798835786
"STX12",-4.65,2.04,-1.9,0.0591,0.141,"None","23673","syntaxin 12","NS",1.22841251911874
"ABCC1",4.34,-0.419,1.9,0.0591,0.141,"--","4363","ATP binding cassette subfamily C member 1","NS",1.22841251911874
"P4HB",6.39,5.39,1.9,0.0592,0.141,"None","5034","prolyl 4-hydroxylase subunit beta","NS",1.22767829327708
"AFF4",-5.8,-2.08,-1.9,0.0593,0.141,"None","27125","AF4/FMR2 family member 4","NS",1.22694530663574
"SGCB",-6.12,-2.61,-1.9,0.0593,0.141,"--","6443","sarcoglycan beta","NS",1.22694530663574
"SENP7",11.5,0.518,1.9,0.0595,0.141,"None","57337","SUMO specific peptidase 7","NS",1.22548303427145
"GPNMB",-16.2,-0.397,-1.9,0.0596,0.142,"None","10457","glycoprotein nmb","NS",1.22475374025976
"ADGRE5",8.53,-2.2,1.9,0.0596,0.142,"Non-endocrine","976","adhesion G protein-coupled receptor E5","NS",1.22475374025976
"DTX3L",4.4,0.391,1.9,0.0597,0.142,"None","151636","deltex E3 ubiquitin ligase 3L","NS",1.22402566887063
"HIBCH",5.17,2.27,1.9,0.0597,0.142,"None","26275","3-hydroxyisobutyryl-CoA hydrolase","NS",1.22402566887063
"ITSN1",-3.95,-0.242,-1.9,0.0598,0.142,"None","6453","intersectin 1","NS",1.22329881601159
"BUD13",-4.85,-1.56,-1.9,0.0598,0.142,"None","84811","BUD13 homolog","NS",1.22329881601159
"RBMXL1",3.7,0.375,1.9,0.0599,0.142,"None","494115","RBMX like 1","NS",1.22257317761069
"PON2",-5.04,0.902,-1.9,0.0602,0.143,"--","5445","paraoxonase 2","NS",1.22040350874218
"B3GNT2",7.43,-2.03,1.89,0.0604,0.143,"None","10678","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2","NS",1.21896306137887
"AS3MT",8.65,-2.07,1.89,0.0604,0.143,"None","57412","arsenite methyltransferase","NS",1.21896306137887
"ANKRD28",4.56,-1.48,1.89,0.0606,0.143,"None","23243","ankyrin repeat domain 28","NS",1.21752737583371
"CACNB2",-6.66,-1.97,-1.89,0.0606,0.143,"None","783","calcium voltage-gated channel auxiliary subunit beta 2","NS",1.21752737583371
"SCIN",-9.02,0.546,-1.89,0.0606,0.143,"None","85477","scinderin","NS",1.21752737583371
"HIF1AN",-4.77,-0.0232,-1.89,0.0607,0.143,"None","55662","hypoxia inducible factor 1 subunit alpha inhibitor","NS",1.21681130892474
"C5orf24",-7.31,-1.57,-1.89,0.0609,0.144,"None","134553","chromosome 5 open reading frame 24","NS",1.21538270736712
"IRX2",-13,-4.58,-1.89,0.061,0.144,"None","153572","iroquois homeobox 2","NS",1.21467016498923
"APBB1",-6.39,-2.48,-1.89,0.061,0.144,"None","322","amyloid beta precursor protein binding family B member 1","NS",1.21467016498923
"TXNDC11",-7.48,-2.2,-1.89,0.061,0.144,"None","51061","thioredoxin domain containing 11","NS",1.21467016498923
"CLPX",3.49,0.805,1.89,0.0612,0.144,"None","10845","caseinolytic mitochondrial matrix peptidase chaperone subunit X","NS",1.21324857785444
"ITPR3",-5.04,0.912,-1.89,0.0613,0.144,"None","3710","inositol 1,4,5-trisphosphate receptor type 3","NS",1.21253952548158
"LIG1",-12.9,-2.6,-1.89,0.0613,0.144,"None","3978","DNA ligase 1","NS",1.21253952548158
"SETD7",4.51,-0.547,1.89,0.0613,0.144,"--","80854","SET domain containing 7, histone lysine methyltransferase","NS",1.21253952548158
"NECAB2",-10.3,-1.1,-1.89,0.0615,0.145,"None","54550","N-terminal EF-hand calcium binding protein 2","NS",1.21112488422458
"CRTC3",-6.03,-2.14,-1.88,0.0617,0.145,"None","64784","CREB regulated transcription coactivator 3","NS",1.20971483596676
"TUBB4B",3.68,5.66,1.88,0.0618,0.145,"None","10383","tubulin beta 4B class IVb","NS",1.20901152491118
"DGCR8",7.58,-2.48,1.88,0.0618,0.145,"--","54487","DGCR8 microprocessor complex subunit","NS",1.20901152491118
"RPL37A",4.84,1.66,1.88,0.0618,0.145,"None","6168","ribosomal protein L37a","NS",1.20901152491118
"CAVIN3",-9.29,0.25,-1.88,0.0619,0.145,"None","112464","caveolae associated protein 3","NS",1.20830935097988
"WAPL",4.32,-0.379,1.88,0.062,0.146,"None","23063","WAPL cohesin release factor","NS",1.20760831050175
"VWF",-11.2,-1.44,-1.88,0.062,0.146,"None","7450","von Willebrand factor","NS",1.20760831050175
"MBLAC1",-4.77,-1.4,-1.88,0.0622,0.146,"None","255374","metallo-beta-lactamase domain containing 1","NS",1.20620961530918
"RHPN2",10.5,-1.78,1.88,0.0623,0.146,"None","85415","rhophilin Rho GTPase binding protein 2","NS",1.20551195334083
"ZNF22",5.43,-0.425,1.88,0.0624,0.146,"--","7570","zinc finger protein 22","NS",1.20481541031758
"PDLIM7",8,-0.000963,1.88,0.0624,0.146,"None","9260","PDZ and LIM domain 7","NS",1.20481541031758
"FPGS",9.32,-2.96,1.88,0.0625,0.146,"--","2356","folylpolyglutamate synthase","NS",1.20411998265592
"PSMB10",7.57,1.07,1.88,0.0625,0.146,"Non-endocrine","5699","proteasome 20S subunit beta 10","NS",1.20411998265592
"ZNF629",5.63,-2.08,1.88,0.0627,0.147,"None","23361","zinc finger protein 629","NS",1.20273245916928
"GTPBP8",6.3,-2.2,1.88,0.0627,0.147,"--","29083","GTP binding protein 8 (putative)","NS",1.20273245916928
"FAM207A",12.6,-2.2,1.88,0.0628,0.147,"None","85395","family with sequence similarity 207 member A","NS",1.2020403562628
"C9orf78",-5.27,-1.27,-1.88,0.0629,0.147,"--","51759","chromosome 9 open reading frame 78","NS",1.20134935455473
"MBD2",4.49,-1.58,1.87,0.0631,0.148,"None","8932","methyl-CpG binding domain protein 2","NS",1.19997064075587
"SMARCC1",4.19,-0.423,1.87,0.0632,0.148,"--","6599","SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1","NS",1.19928292171761
"AKR1B1",-3.79,4.08,-1.87,0.0635,0.148,"--","231","aldo-keto reductase family 1 member B","NS",1.19722627470802
"FAM234A",-5.75,-1.88,-1.87,0.0635,0.148,"--","83986","family with sequence similarity 234 member A","NS",1.19722627470802
"ADPRH",4.01,-1.26,1.87,0.0636,0.148,"Non-endocrine","141","ADP-ribosylarginine hydrolase","NS",1.19654288435159
"FSD1L",-4.36,-0.312,-1.87,0.0636,0.149,"None","83856","fibronectin type III and SPRY domain containing 1 like","NS",1.19654288435159
"LRRC41",3.72,-0.242,1.87,0.0637,0.149,"--","10489","leucine rich repeat containing 41","NS",1.19586056766465
"PLCB3",5.49,-0.347,1.87,0.0638,0.149,"None","5331","phospholipase C beta 3","NS",1.19517932127884
"PDSS2",-4.25,-0.913,-1.87,0.0638,0.149,"None","57107","decaprenyl diphosphate synthase subunit 2","NS",1.19517932127884
"TMEM259",-8.52,-2.94,-1.87,0.0639,0.149,"--","91304","transmembrane protein 259","NS",1.1944991418416
"ICA1L",-6.24,-1.45,-1.87,0.064,0.149,"Endocrine","130026","islet cell autoantigen 1 like","NS",1.19382002601611
"CSRP1",4.07,2.76,1.87,0.0643,0.15,"None","1465","cysteine and glycine rich protein 1","NS",1.19178902707578
"TMED3",5.87,0.978,1.86,0.0646,0.15,"None","23423","transmembrane p24 trafficking protein 3","NS",1.18976748200492
"CDNF",-5.9,-1.66,-1.86,0.0646,0.15,"None","441549","cerebral dopamine neurotrophic factor","NS",1.18976748200492
"SERPINH1",-11.2,2.6,-1.86,0.0646,0.15,"None","871","serpin family H member 1","NS",1.18976748200492
"DCAF5",-3.28,-0.27,-1.86,0.0646,0.15,"--","8816","DDB1 and CUL4 associated factor 5","NS",1.18976748200492
"ST3GAL4",-10.4,-3.32,-1.86,0.0647,0.15,"None","6484","ST3 beta-galactoside alpha-2,3-sialyltransferase 4","NS",1.1890957193313
"FOXP4",-5.89,-0.474,-1.86,0.0648,0.15,"--","116113","forkhead box P4","NS",1.18842499412941
"TPST1",-4.72,-1.75,-1.86,0.0648,0.15,"None","8460","tyrosylprotein sulfotransferase 1","NS",1.18842499412941
"SLC25A5",3.55,4.45,1.86,0.0649,0.151,"Non-endocrine","292","solute carrier family 25 member 5","NS",1.18775530319963
"CD46",-4.46,-0.475,-1.86,0.0649,0.151,"--","4179","CD46 molecule","NS",1.18775530319963
"SLC12A2",5.58,-0.323,1.86,0.0649,0.151,"None","6558","solute carrier family 12 member 2","NS",1.18775530319963
"MMGT1",-3.99,0.659,-1.86,0.065,0.151,"--","93380","membrane magnesium transporter 1","NS",1.18708664335714
"GFOD1",-4.66,-0.57,-1.86,0.0651,0.151,"None","54438","glucose-fructose oxidoreductase domain containing 1","NS",1.18641901143181
"MALSU1",-5.82,-2.76,-1.86,0.0652,0.151,"--","115416","mitochondrial assembly of ribosomal large subunit 1","NS",1.18575240426808
"C17orf80",-5.11,-0.841,-1.86,0.0653,0.151,"None","55028","chromosome 17 open reading frame 80","NS",1.18508681872493
"UBE2A",7.7,0.276,1.86,0.0654,0.151,"--","7319","ubiquitin conjugating enzyme E2 A","NS",1.18442225167573
"RNASEH2A",6,-1.66,1.86,0.0655,0.152,"None","10535","ribonuclease H2 subunit A","NS",1.18375870000822
"ZFYVE28",-7.3,-0.659,-1.86,0.0655,0.152,"None","57732","zinc finger FYVE-type containing 28","NS",1.18375870000822
"MYOF",8.13,0.825,1.86,0.0657,0.152,"None","26509","myoferlin","NS",1.18243463044022
"ENPP1",6.71,0.192,1.86,0.0657,0.152,"None","5167","ectonucleotide pyrophosphatase/phosphodiesterase 1","NS",1.18243463044022
"REM2",-6.75,-0.905,-1.85,0.0658,0.152,"None","161253","RRAD and GEM like GTPase 2","NS",1.18177410638604
"RMDN1",-4.29,1.18,-1.86,0.0658,0.152,"None","51115","regulator of microtubule dynamics 1","NS",1.18177410638604
"LDB1",-4.73,-0.454,-1.85,0.0661,0.153,"--","8861","LIM domain binding 1","NS",1.17979854051436
"GRIPAP1",-3.29,0.789,-1.85,0.0663,0.153,"--","56850","GRIP1 associated protein 1","NS",1.17848647159523
