"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"ARRB2",3.45,-1.11,1.28,0.203,0.39,"--","409","arrestin beta 2","NS",0.692503962086787
"NNMT",7.65,1.75,1.28,0.203,0.39,"None","4837","nicotinamide N-methyltransferase","NS",0.692503962086787
"PPP1CC",3.37,1.56,1.28,0.203,0.39,"--","5501","protein phosphatase 1 catalytic subunit gamma","NS",0.692503962086787
"MED30",-6.07,-2.44,-1.28,0.203,0.39,"None","90390","mediator complex subunit 30","NS",0.692503962086787
"AP5Z1",-4.55,-2.48,-1.28,0.203,0.39,"--","9907","adaptor related protein complex 5 subunit zeta 1","NS",0.692503962086787
"MRPL46",-2.79,0.92,-1.28,0.204,0.391,"None","26589","mitochondrial ribosomal protein L46","NS",0.690369832574101
"PPIC",-8.27,-0.811,-1.28,0.204,0.391,"Non-endocrine","5480","peptidylprolyl isomerase C","NS",0.690369832574101
"TRIM27",-3.27,-0.797,-1.28,0.204,0.391,"None","5987","tripartite motif containing 27","NS",0.690369832574101
"SCG5",8.13,3,1.28,0.204,0.392,"None","6447","secretogranin V","NS",0.690369832574101
"MAGI2",4.36,-1.4,1.28,0.204,0.392,"None","9863","membrane associated guanylate kinase, WW and PDZ domain containing 2","NS",0.690369832574101
"AKAP11",6.56,-3.01,1.27,0.205,0.393,"None","11215","A-kinase anchoring protein 11","NS",0.688246138944246
"NUDT1",-5.43,-4.07,-1.27,0.205,0.393,"None","4521","nudix hydrolase 1","NS",0.688246138944246
"AQP12B",-12.3,-3.18,-1.27,0.205,0.393,"Non-endocrine","653437","aquaporin 12B","NS",0.688246138944246
"NPRL3",2.91,-1.22,1.27,0.205,0.393,"None","8131","NPR3 like, GATOR1 complex subunit","NS",0.688246138944246
"SYT16",-6.59,-1.93,-1.27,0.205,0.393,"None","83851","synaptotagmin 16","NS",0.688246138944246
"WDR34",5.53,-3.55,1.27,0.205,0.393,"None","89891","WD repeat domain 34","NS",0.688246138944246
"RHOC",-5.63,-0.709,-1.27,0.206,0.394,"Non-endocrine","389","ras homolog family member C","NS",0.686132779630847
"INTS10",-2.91,-0.362,-1.27,0.206,0.394,"--","55174","integrator complex subunit 10","NS",0.686132779630847
"ZBED3",4.41,-1.09,1.27,0.206,0.394,"None","84327","zinc finger BED-type containing 3","NS",0.686132779630847
"DEGS1",5.22,-1.55,1.27,0.206,0.394,"None","8560","delta 4-desaturase, sphingolipid 1","NS",0.686132779630847
"MACROH2A1",3.03,5.72,1.27,0.206,0.394,"None","9555","macroH2A.1 histone","NS",0.686132779630847
"FAM210A",-3.28,-0.684,-1.27,0.207,0.395,"None","125228","family with sequence similarity 210 member A","NS",0.684029654543082
"CPNE2",-5.27,-2.11,-1.27,0.207,0.395,"None","221184","copine 2","NS",0.684029654543082
"TMCO1",-3.84,1.14,-1.27,0.207,0.395,"--","54499","transmembrane and coiled-coil domains 1","NS",0.684029654543082
"OTUD7B",2.58,-0.949,1.27,0.207,0.395,"None","56957","OTU deubiquitinase 7B","NS",0.684029654543082
"STAT4",7.04,-3.04,1.27,0.207,0.395,"None","6775","signal transducer and activator of transcription 4","NS",0.684029654543082
"CLIP2",2.66,1.25,1.27,0.207,0.395,"None","7461","CAP-Gly domain containing linker protein 2","NS",0.684029654543082
"KDM2B",-4.65,-1.86,-1.27,0.207,0.395,"--","84678","lysine demethylase 2B","NS",0.684029654543082
"PDCD6",2.44,1.92,1.27,0.208,0.395,"None","10016","programmed cell death 6","NS",0.681936665037238
"SLC15A4",-2.6,-0.518,-1.27,0.208,0.396,"None","121260","solute carrier family 15 member 4","NS",0.681936665037238
"CRYBG3",4.05,-1.69,1.27,0.208,0.395,"None","131544","crystallin beta-gamma domain containing 3","NS",0.681936665037238
"TCAF2",6.82,1.62,1.27,0.208,0.395,"None","285966","TRPM8 channel associated factor 2","NS",0.681936665037238
"STS",-7.11,-0.796,-1.27,0.208,0.396,"None","412","steroid sulfatase","NS",0.681936665037238
"CSNK1G1",6.82,-2.82,1.27,0.208,0.396,"None","53944","casein kinase 1 gamma 1","NS",0.681936665037238
"STAT6",-3.22,-0.0635,-1.26,0.208,0.396,"--","6778","signal transducer and activator of transcription 6","NS",0.681936665037238
"R3HDM2",-5.24,-1.23,-1.26,0.209,0.397,"--","22864","R3H domain containing 2","NS",0.679853713888946
"CLEC16A",4.23,-2.2,1.26,0.209,0.397,"--","23274","C-type lectin domain containing 16A","NS",0.679853713888946
"NENF",4.81,2.54,1.26,0.209,0.397,"None","29937","neudesin neurotrophic factor","NS",0.679853713888946
"UFM1",4.58,1.5,1.26,0.209,0.396,"None","51569","ubiquitin fold modifier 1","NS",0.679853713888946
"DHRS3",-5.4,-0.438,-1.26,0.209,0.396,"Non-endocrine","9249","dehydrogenase/reductase 3","NS",0.679853713888946
"APOA1",13.5,-1.04,1.26,0.21,0.398,"None","335","apolipoprotein A1","NS",0.677780705266081
"ITGB3",6,-0.971,1.26,0.21,0.398,"None","3690","integrin subunit beta 3","NS",0.677780705266081
"NOS3",-5.93,-0.763,-1.26,0.21,0.398,"None","4846","nitric oxide synthase 3","NS",0.677780705266081
"EMC9",-3.07,-1.49,-1.26,0.21,0.398,"None","51016","ER membrane protein complex subunit 9","NS",0.677780705266081
"STARD7",2.85,-0.868,1.26,0.21,0.399,"--","56910","StAR related lipid transfer domain containing 7","NS",0.677780705266081
"WFS1",3.9,2.79,1.26,0.21,0.398,"None","7466","wolframin ER transmembrane glycoprotein","NS",0.677780705266081
"TDRKH",3.52,-1.42,1.26,0.211,0.399,"None","11022","tudor and KH domain containing","NS",0.675717544702307
"RSL1D1",2.6,1.07,1.26,0.211,0.399,"--","26156","ribosomal L1 domain containing 1","NS",0.675717544702307
"HLA-DRB5",-7.58,-1.28,-1.26,0.211,0.4,"None","3127","major histocompatibility complex, class II, DR beta 5","NS",0.675717544702307
"MTERF3",9.33,-5.02,1.26,0.211,0.4,"None","51001","mitochondrial transcription termination factor 3","NS",0.675717544702307
"TIAM1",4.38,-0.935,1.26,0.211,0.399,"None","7074","TIAM Rac1 associated GEF 1","NS",0.675717544702307
"ABCC5",-7.46,1.29,-1.25,0.212,0.4,"None","10057","ATP binding cassette subfamily C member 5","NS",0.673664139071249
"CPEB3",6.03,-2.73,1.25,0.212,0.401,"--","22849","cytoplasmic polyadenylation element binding protein 3","NS",0.673664139071249
"PPP1R13B",-4.3,-3.45,-1.25,0.212,0.4,"--","23368","protein phosphatase 1 regulatory subunit 13B","NS",0.673664139071249
"UBIAD1",-3.73,-0.256,-1.26,0.212,0.4,"--","29914","UbiA prenyltransferase domain containing 1","NS",0.673664139071249
"TMEM63B",4.7,-1.92,1.25,0.212,0.401,"--","55362","transmembrane protein 63B","NS",0.673664139071249
"CYP4F11",-9.96,-2.13,-1.25,0.212,0.4,"None","57834","cytochrome P450 family 4 subfamily F member 11","NS",0.673664139071249
"FASTKD5",-3.47,-0.939,-1.25,0.212,0.4,"None","60493","FAST kinase domains 5","NS",0.673664139071249
"RPL24",3.48,2.87,1.25,0.212,0.4,"None","6152","ribosomal protein L24","NS",0.673664139071249
"MFSD5",3.94,-1.66,1.25,0.212,0.4,"None","84975","major facilitator superfamily domain containing 5","NS",0.673664139071249
"RBM47",3.22,-0.048,1.25,0.213,0.402,"--","54502","RNA binding motif protein 47","NS",0.671620396561262
"ULK1",5.83,-3.08,1.25,0.213,0.401,"None","8408","unc-51 like autophagy activating kinase 1","NS",0.671620396561262
"EFCAB14",5.4,-3.01,1.25,0.213,0.402,"--","9813","EF-hand calcium binding domain 14","NS",0.671620396561262
"TEPSIN",6.71,-5.73,1.25,0.214,0.403,"None","146705","TEPSIN adaptor related protein complex 4 accessory protein","NS",0.669586226650809
"MGRN1",-5.05,-2.18,-1.25,0.214,0.403,"--","23295","mahogunin ring finger 1","NS",0.669586226650809
"NDST1",-4.26,-1.38,-1.25,0.214,0.403,"None","3340","N-deacetylase and N-sulfotransferase 1","NS",0.669586226650809
"LRRC24",7.09,-3.37,1.25,0.214,0.402,"None","441381","leucine rich repeat containing 24","NS",0.669586226650809
"TMEM161A",-4.08,-1.38,-1.25,0.214,0.402,"None","54929","transmembrane protein 161A","NS",0.669586226650809
"EIF4ENIF1",6.45,-1.96,1.25,0.214,0.402,"--","56478","eukaryotic translation initiation factor 4E nuclear import factor 1","NS",0.669586226650809
"NUDT18",3.99,-0.57,1.25,0.214,0.402,"None","79873","nudix hydrolase 18","NS",0.669586226650809
"H2AC6",4.18,5.05,1.25,0.214,0.403,"None","8334","H2A clustered histone 6","NS",0.669586226650809
"EBP",-3.86,0.589,-1.24,0.215,0.404,"None","10682","EBP cholestenol delta-isomerase","NS",0.667561540084395
"LARGE2",-5.12,-2.08,-1.24,0.215,0.404,"None","120071","LARGE xylosyl- and glucuronyltransferase 2","NS",0.667561540084395
"ELP5",3.97,-0.989,1.25,0.215,0.404,"--","23587","elongator acetyltransferase complex subunit 5","NS",0.667561540084395
"HEXA",3.61,1.77,1.25,0.215,0.404,"--","3073","hexosaminidase subunit alpha","NS",0.667561540084395
"PYGB",2.93,2.35,1.25,0.215,0.404,"--","5834","glycogen phosphorylase B","NS",0.667561540084395
"TAF5",5.69,-1.54,1.25,0.215,0.404,"None","6877","TATA-box binding protein associated factor 5","NS",0.667561540084395
"HIRIP3",3.72,-1.34,1.25,0.215,0.404,"None","8479","HIRA interacting protein 3","NS",0.667561540084395
"RCC1",-4.08,1.68,-1.24,0.216,0.405,"Non-endocrine","1104","regulator of chromosome condensation 1","NS",0.665546248849069
"ATP6V1A",3.34,4.04,1.24,0.216,0.406,"None","523","ATPase H+ transporting V1 subunit A","NS",0.665546248849069
"SGCB",4.18,-2.61,1.24,0.216,0.405,"--","6443","sarcoglycan beta","NS",0.665546248849069
"MYO19",-8.66,1.49,-1.24,0.216,0.406,"--","80179","myosin XIX","NS",0.665546248849069
"PRADC1",6.4,-3.63,1.24,0.216,0.406,"None","84279","protease associated domain containing 1","NS",0.665546248849069
"CCNY",4.51,-1.56,1.24,0.217,0.406,"None","219771","cyclin Y","NS",0.663540266151471
"PEPD",2.62,2.12,1.24,0.217,0.406,"Endocrine","5184","peptidase D","NS",0.663540266151471
"TMEM159",-4.91,-1,-1.24,0.217,0.406,"None","57146","transmembrane protein 159","NS",0.663540266151471
"GFM1",-2.62,2.19,-1.24,0.217,0.406,"--","85476","G elongation factor mitochondrial 1","NS",0.663540266151471
"TMEM263",5.86,0.893,1.24,0.217,0.406,"--","90488","transmembrane protein 263","NS",0.663540266151471
"MTX3",2.39,-0.0357,1.24,0.218,0.407,"--","345778","metaxin 3","NS",0.661543506395395
"IDNK",5.25,-1.73,1.24,0.218,0.407,"None","414328","IDNK gluconokinase","NS",0.661543506395395
"TENM3",4.98,-1.72,1.24,0.218,0.407,"None","55714","teneurin transmembrane protein 3","NS",0.661543506395395
"RPS6KA4",-2.79,-0.879,-1.24,0.218,0.408,"--","8986","ribosomal protein S6 kinase A4","NS",0.661543506395395
"EIF2AK3",4.12,-1.34,1.24,0.218,0.407,"None","9451","eukaryotic translation initiation factor 2 alpha kinase 3","NS",0.661543506395395
"CYB5D2",-3.9,-0.792,-1.24,0.219,0.408,"--","124936","cytochrome b5 domain containing 2","NS",0.659555885159882
"DTWD2",3.38,-1.15,1.23,0.219,0.409,"None","285605","DTW domain containing 2","NS",0.659555885159882
"TMEM214",-4.67,0.933,-1.23,0.219,0.409,"--","54867","transmembrane protein 214","NS",0.659555885159882
"DCAF6",5.74,-2.05,1.24,0.219,0.408,"--","55827","DDB1 and CUL4 associated factor 6","NS",0.659555885159882
"TAGLN2",3.22,5.07,1.24,0.219,0.408,"None","8407","transgelin 2","NS",0.659555885159882
"TRIM3",2.6,-0.146,1.23,0.22,0.409,"None","10612","tripartite motif containing 3","NS",0.657577319177794
"TBC1D1",4.09,-1.15,1.23,0.22,0.41,"--","23216","TBC1 domain family member 1","NS",0.657577319177794
"USP35",3.69,-0.677,1.23,0.22,0.409,"None","57558","ubiquitin specific peptidase 35","NS",0.657577319177794
"SCOC",5.22,-2.03,1.23,0.22,0.41,"--","60592","short coiled-coil protein","NS",0.657577319177794
"AFAP1L2",-6.41,-3.45,-1.23,0.22,0.409,"Non-endocrine","84632","actin filament associated protein 1 like 2","NS",0.657577319177794
"LNX1",-6.05,0.353,-1.23,0.22,0.409,"None","84708","ligand of numb-protein X 1","NS",0.657577319177794
"LETMD1",-3.23,1.16,-1.23,0.221,0.412,"--","25875","LETM1 domain containing 1","NS",0.655607726314889
"MIEF1",2.64,-0.814,1.23,0.221,0.411,"None","54471","mitochondrial elongation factor 1","NS",0.655607726314889
"KIAA1217",-3.99,0.345,-1.23,0.221,0.411,"None","56243","KIAA1217","NS",0.655607726314889
"FIZ1",-5.7,-1.49,-1.23,0.221,0.412,"--","84922","FLT3 interacting zinc finger 1","NS",0.655607726314889
"DIPK1B",4.92,-2.06,1.23,0.222,0.412,"None","138311","divergent protein kinase domain 1B","NS",0.653647025549361
"AKR1B1",2.53,4.08,1.23,0.222,0.412,"--","231","aldo-keto reductase family 1 member B","NS",0.653647025549361
"IDH3A",-2.5,3.56,-1.23,0.222,0.412,"--","3419","isocitrate dehydrogenase (NAD(+)) 3 catalytic subunit alpha","NS",0.653647025549361
"MCM4",-6.71,-2.7,-1.23,0.222,0.412,"None","4173","minichromosome maintenance complex component 4","NS",0.653647025549361
"PIGG",2.88,-1.03,1.23,0.222,0.412,"--","54872","phosphatidylinositol glycan anchor biosynthesis class G","NS",0.653647025549361
"RAB17",-7.92,-2.45,-1.23,0.222,0.412,"None","64284","RAB17, member RAS oncogene family","NS",0.653647025549361
"ATPAF1",2.44,-0.275,1.23,0.222,0.412,"--","64756","ATP synthase mitochondrial F1 complex assembly factor 1","NS",0.653647025549361
"SPARC",8.47,-0.872,1.23,0.222,0.412,"None","6678","secreted protein acidic and cysteine rich","NS",0.653647025549361
"IFRD2",-5.81,-2.78,-1.23,0.222,0.412,"--","7866","interferon related developmental regulator 2","NS",0.653647025549361
"GPRASP1",4.28,-1.17,1.23,0.222,0.412,"Endocrine","9737","G protein-coupled receptor associated sorting protein 1","NS",0.653647025549361
"PUM3",2.36,-0.211,1.23,0.222,0.412,"--","9933","pumilio RNA binding family member 3","NS",0.653647025549361
"DNMT1",3.01,-0.76,1.22,0.223,0.413,"None","1786","DNA methyltransferase 1","NS",0.651695136951839
"RSBN1L",10.1,-1.55,1.22,0.223,0.413,"None","222194","round spermatid basic protein 1 like","NS",0.651695136951839
"AGRN",-8.83,-1.64,-1.22,0.223,0.413,"None","375790","agrin","NS",0.651695136951839
"LCP1",-5.41,0.277,-1.22,0.223,0.413,"None","3936","lymphocyte cytosolic protein 1","NS",0.651695136951839
"WWC3",-3.66,-1.84,-1.22,0.223,0.413,"--","55841","WWC family member 3","NS",0.651695136951839
"AMIGO1",-4.11,-1.31,-1.22,0.223,0.413,"None","57463","adhesion molecule with Ig like domain 1","NS",0.651695136951839
"ZCCHC3",3.9,-1.06,1.22,0.223,0.413,"--","85364","zinc finger CCHC-type containing 3","NS",0.651695136951839
"ABCC3",-5.35,-1.19,-1.22,0.223,0.413,"Non-endocrine","8714","ATP binding cassette subfamily C member 3","NS",0.651695136951839
"EIF3K",3.49,1.33,1.22,0.224,0.414,"--","27335","eukaryotic translation initiation factor 3 subunit K","NS",0.649751981665837
"MAP3K11",-4.32,-0.644,-1.22,0.224,0.414,"--","4296","mitogen-activated protein kinase kinase kinase 11","NS",0.649751981665837
"ESF1",4.53,-2.54,1.22,0.224,0.414,"None","51575","ESF1 nucleolar pre-rRNA processing protein homolog","NS",0.649751981665837
"PTGES3",2.67,1.49,1.22,0.225,0.415,"--","10728","prostaglandin E synthase 3","NS",0.647817481888638
"APAF1",-4.66,-2.11,-1.22,0.225,0.415,"None","317","apoptotic peptidase activating factor 1","NS",0.647817481888638
"KRT3",15,-2.35,1.22,0.225,0.415,"--","3850","keratin 3","NS",0.647817481888638
"RPF1",5.68,-2.11,1.22,0.225,0.416,"--","80135","ribosome production factor 1 homolog","NS",0.647817481888638
"SETD7",-3,-0.551,-1.22,0.225,0.416,"--","80854","SET domain containing 7, histone lysine methyltransferase","NS",0.647817481888638
"VPS41",2.59,-0.679,1.22,0.226,0.417,"None","27072","VPS41 subunit of HOPS complex","NS",0.645891560852599
"ANK2",4.22,-1.73,1.22,0.226,0.416,"None","287","ankyrin 2","NS",0.645891560852599
"ACTA2",6.63,0.108,1.22,0.226,0.417,"None","59","actin alpha 2, smooth muscle","NS",0.645891560852599
"RPS18",2.77,5.73,1.22,0.226,0.417,"None","6222","ribosomal protein S18","NS",0.645891560852599
"USP34",-3.12,-1.63,-1.22,0.226,0.416,"None","9736","ubiquitin specific peptidase 34","NS",0.645891560852599
"CES1",-11,0.141,-1.21,0.227,0.417,"None","1066","carboxylesterase 1","NS",0.643974142806877
"EXOSC7",3.77,-2.01,1.21,0.227,0.417,"--","23016","exosome component 7","NS",0.643974142806877
"SLC9A8",-4.1,-1.32,-1.21,0.227,0.417,"None","23315","solute carrier family 9 member A8","NS",0.643974142806877
"NDUFAF1",3,0.499,1.21,0.227,0.418,"None","51103","NADH:ubiquinone oxidoreductase complex assembly factor 1","NS",0.643974142806877
"ERAP2",-3.94,-0.813,-1.21,0.227,0.417,"None","64167","endoplasmic reticulum aminopeptidase 2","NS",0.643974142806877
"SLC12A2",-3.7,-0.323,-1.21,0.227,0.417,"None","6558","solute carrier family 12 member 2","NS",0.643974142806877
"HSPA13",3.13,1.47,1.21,0.227,0.417,"None","6782","heat shock protein family A (Hsp70) member 13","NS",0.643974142806877
"WWC1",5.92,-2.1,1.21,0.228,0.419,"None","23286","WW and C2 domain containing 1","NS",0.642065152999546
"ERO1A",-2.65,2.3,-1.21,0.228,0.418,"None","30001","endoplasmic reticulum oxidoreductase 1 alpha","NS",0.642065152999546
"SRR",6.38,-1.73,1.21,0.228,0.419,"None","63826","serine racemase","NS",0.642065152999546
"KIAA0319L",-2.61,-0.458,-1.21,0.228,0.419,"--","79932","KIAA0319 like","NS",0.642065152999546
"RANBP6",3.51,0.967,1.21,0.229,0.419,"None","26953","RAN binding protein 6","NS",0.640164517660112
"MSRA",-2.86,-0.325,-1.21,0.229,0.42,"None","4482","methionine sulfoxide reductase A","NS",0.640164517660112
"BSPRY",2.29,-0.293,1.21,0.229,0.42,"--","54836","B-box and SPRY domain containing","NS",0.640164517660112
"METTL2B",3.38,2.03,1.21,0.229,0.42,"--","55798","methyltransferase like 2B","NS",0.640164517660112
"RPLP0",2.56,3.91,1.21,0.229,0.42,"None","6175","ribosomal protein lateral stalk subunit P0","NS",0.640164517660112
"MLPH",4.91,-1.83,1.21,0.229,0.42,"Non-endocrine","79083","melanophilin","NS",0.640164517660112
"JRKL",-5.39,-4.03,-1.21,0.229,0.419,"None","8690","JRK like","NS",0.640164517660112
"CIAO1",3.07,0.0859,1.21,0.229,0.419,"--","9391","cytosolic iron-sulfur assembly component 1","NS",0.640164517660112
"CKMT1B",4.73,2.76,1.21,0.23,0.42,"None","1159","creatine kinase, mitochondrial 1B","NS",0.638272163982407
"PLIN2",-9.91,-1.56,-1.21,0.23,0.421,"None","123","perilipin 2","NS",0.638272163982407
"TXNDC12",-3.33,1.93,-1.2,0.23,0.421,"--","51060","thioredoxin domain containing 12","NS",0.638272163982407
"WDR74",-4.58,-0.866,-1.2,0.23,0.421,"None","54663","WD repeat domain 74","NS",0.638272163982407
"SNX16",4.54,-2.33,1.21,0.23,0.421,"None","64089","sorting nexin 16","NS",0.638272163982407
"TIA1",3.29,0.151,1.21,0.23,0.42,"None","7072","TIA1 cytotoxic granule associated RNA binding protein","NS",0.638272163982407
"UBE2F",-3.6,-1.54,-1.2,0.231,0.423,"--","140739","ubiquitin conjugating enzyme E2 F (putative)","NS",0.636388020107856
"HERPUD1",4.31,-1.53,1.2,0.231,0.423,"None","9709","homocysteine inducible ER protein with ubiquitin like domain 1","NS",0.636388020107856
"CARM1",2.4,0.0859,1.2,0.232,0.423,"--","10498","coactivator associated arginine methyltransferase 1","NS",0.6345120151091
"GRIP1",-3.36,-1.48,-1.2,0.232,0.423,"None","23426","glutamate receptor interacting protein 1","NS",0.6345120151091
"LRP10",5.64,-1.64,1.2,0.232,0.423,"None","26020","LDL receptor related protein 10","NS",0.6345120151091
"FAM126B",3.53,-1.59,1.2,0.232,0.424,"None","285172","family with sequence similarity 126 member B","NS",0.6345120151091
"JUNB",3.91,0.529,1.2,0.232,0.423,"None","3726","JunB proto-oncogene, AP-1 transcription factor subunit","NS",0.6345120151091
"LIPT1",-4.95,-2.13,-1.2,0.232,0.424,"None","51601","lipoyltransferase 1","NS",0.6345120151091
"PHGDH",-10.9,2.55,-1.2,0.233,0.424,"Non-endocrine","26227","phosphoglycerate dehydrogenase","NS",0.632644078973981
"ZADH2",-2.96,0.322,-1.2,0.233,0.424,"--","284273","zinc binding alcohol dehydrogenase domain containing 2","NS",0.632644078973981
"CPVL",-8.06,-0.292,-1.2,0.233,0.424,"None","54504","carboxypeptidase vitellogenic like","NS",0.632644078973981
"RPL36A",5.29,-0.344,1.2,0.233,0.424,"None","6173","ribosomal protein L36a","NS",0.632644078973981
"SPP1",10.7,-2.75,1.2,0.233,0.424,"None","6696","secreted phosphoprotein 1","NS",0.632644078973981
"CAMK2G",3.43,-0.31,1.2,0.233,0.424,"--","818","calcium/calmodulin dependent protein kinase II gamma","NS",0.632644078973981
"TRIM41",-6.44,-2.8,-1.2,0.233,0.424,"--","90933","tripartite motif containing 41","NS",0.632644078973981
"TMEM63A",-9.26,-0.908,-1.2,0.233,0.424,"Non-endocrine","9725","transmembrane protein 63A","NS",0.632644078973981
"MRPL51",-3.23,-0.183,-1.19,0.234,0.426,"None","51258","mitochondrial ribosomal protein L51","NS",0.630784142589857
"ARHGEF40",2.61,-0.938,1.2,0.234,0.425,"--","55701","Rho guanine nucleotide exchange factor 40","NS",0.630784142589857
"RNF25",3.2,-1.39,1.2,0.234,0.425,"--","64320","ring finger protein 25","NS",0.630784142589857
"TUBB4B",2.8,5.65,1.19,0.235,0.426,"None","10383","tubulin beta 4B class IVb","NS",0.628932137728264
"LRRC41",2.51,-0.247,1.19,0.235,0.426,"--","10489","leucine rich repeat containing 41","NS",0.628932137728264
"COL6A1",-6.07,4.65,-1.19,0.235,0.426,"None","1291","collagen type VI alpha 1 chain","NS",0.628932137728264
"APLP1",4.46,-2.34,1.19,0.235,0.427,"Endocrine","333","amyloid beta precursor like protein 1","NS",0.628932137728264
"MCM6",-4.82,-0.833,-1.19,0.235,0.426,"None","4175","minichromosome maintenance complex component 6","NS",0.628932137728264
"CA12",-10.6,-1.55,-1.19,0.235,0.426,"None","771","carbonic anhydrase 12","NS",0.628932137728264
"PLA2G4C",6.17,-1.08,1.19,0.235,0.426,"None","8605","phospholipase A2 group IVC","NS",0.628932137728264
"PIK3AP1",-11.1,-1.34,-1.19,0.236,0.427,"Non-endocrine","118788","phosphoinositide-3-kinase adaptor protein 1","NS",0.627087997029893
"TBC1D12",4.21,-1.72,1.19,0.236,0.428,"None","23232","TBC1 domain family member 12","NS",0.627087997029893
"RAB11FIP5",2.88,-1.16,1.19,0.236,0.428,"None","26056","RAB11 family interacting protein 5","NS",0.627087997029893
"DPY19L4",-4.84,-1.84,-1.19,0.236,0.428,"None","286148","dpy-19 like 4","NS",0.627087997029893
"RPS19",3.69,4.05,1.19,0.236,0.428,"None","6223","ribosomal protein S19","NS",0.627087997029893
"SLC20A2",2.97,-1.29,1.19,0.236,0.427,"None","6575","solute carrier family 20 member 2","NS",0.627087997029893
"HSPA5",-2.77,6.61,-1.19,0.237,0.428,"None","3309","heat shock protein family A (Hsp70) member 5","NS",0.625251653989896
"L1CAM",4.98,-1.86,1.19,0.237,0.429,"None","3897","L1 cell adhesion molecule","NS",0.625251653989896
"WIPF3",-8.33,-5.71,-1.19,0.237,0.428,"Non-endocrine","644150","WAS/WASL interacting protein family member 3","NS",0.625251653989896
"SURF6",4.47,-2.08,1.19,0.237,0.429,"None","6838","surfeit 6","NS",0.625251653989896
"SHPRH",-5.83,-1.35,-1.19,0.238,0.43,"None","257218","SNF2 histone linker PHD RING helicase","NS",0.623423042943488
"PLLP",-10.9,-4.25,-1.19,0.238,0.43,"Non-endocrine","51090","plasmolipin","NS",0.623423042943488
"SPON2",5.94,-1.35,1.18,0.239,0.431,"None","10417","spondin 2","NS",0.621602099051862
"RPL35",3.65,3.99,1.18,0.239,0.431,"None","11224","ribosomal protein L35","NS",0.621602099051862
"AVPR1B",-4.47,-0.853,-1.18,0.239,0.431,"None","553","arginine vasopressin receptor 1B","NS",0.621602099051862
"ENY2",4.29,-0.299,1.18,0.239,0.432,"--","56943","ENY2 transcription and export complex 2 subunit","NS",0.621602099051862
"SBF2",-3.84,-2.19,-1.18,0.239,0.432,"None","81846","SET binding factor 2","NS",0.621602099051862
"YARS1",2.49,1.88,1.18,0.239,0.431,"None","8565","tyrosyl-tRNA synthetase 1","NS",0.621602099051862
"ANGEL2",-4.27,-1.87,-1.18,0.239,0.431,"--","90806","angel homolog 2","NS",0.621602099051862
"PDIA4",-4.51,4.16,-1.18,0.239,0.431,"None","9601","protein disulfide isomerase family A member 4","NS",0.621602099051862
"ZHX1",5.28,-2.51,1.18,0.24,0.432,"--","11244","zinc fingers and homeoboxes 1","NS",0.619788758288394
"PIGW",-4.1,-0.233,-1.18,0.24,0.433,"None","284098","phosphatidylinositol glycan anchor biosynthesis class W","NS",0.619788758288394
"SNX11",5.54,-3.05,1.18,0.24,0.432,"--","29916","sorting nexin 11","NS",0.619788758288394
"UIMC1",4.37,-2.59,1.18,0.24,0.432,"None","51720","ubiquitin interaction motif containing 1","NS",0.619788758288394
"SERINC1",3.46,0.722,1.18,0.24,0.433,"None","57515","serine incorporator 1","NS",0.619788758288394
"SESN2",3.99,-0.738,1.18,0.24,0.432,"None","83667","sestrin 2","NS",0.619788758288394
"ATP5IF1",6.09,1.3,1.18,0.24,0.432,"--","93974","ATP synthase inhibitory factor subunit 1","NS",0.619788758288394
"H4-16",-2.53,8.08,-1.18,0.241,0.433,"None","121504","H4 histone 16","NS",0.617982957425132
"CPOX",-2.63,0.138,-1.18,0.241,0.434,"None","1371","coproporphyrinogen oxidase","NS",0.617982957425132
"EPS8",-4.59,-1.23,-1.18,0.241,0.433,"Non-endocrine","2059","epidermal growth factor receptor pathway substrate 8","NS",0.617982957425132
"RSU1",-3.52,1.76,-1.18,0.241,0.433,"Non-endocrine","6251","Ras suppressor protein 1","NS",0.617982957425132
"DES",-7.11,-3.89,-1.18,0.242,0.434,"None","1674","desmin","NS",0.616184634019569
"ATP13A2",-2.97,-1.04,-1.17,0.242,0.435,"--","23400","ATPase cation transporting 13A2","NS",0.616184634019569
"ITIH4",-14.7,1.68,-1.17,0.242,0.435,"None","3700","inter-alpha-trypsin inhibitor heavy chain 4","NS",0.616184634019569
"DENND10",-2.23,0.901,-1.17,0.242,0.435,"--","404636","DENN domain containing 10","NS",0.616184634019569
"S100A13",-9.38,-2.02,-1.17,0.242,0.435,"None","6284","S100 calcium binding protein A13","NS",0.616184634019569
"KAT8",5.12,-1.82,1.18,0.242,0.435,"--","84148","lysine acetyltransferase 8","NS",0.616184634019569
"ATP2C1",2.52,0.665,1.17,0.243,0.436,"--","27032","ATPase secretory pathway Ca2+ transporting 1","NS",0.614393726401688
"TRADD",-3.23,-0.805,-1.17,0.243,0.436,"--","8717","TNFRSF1A associated via death domain","NS",0.614393726401688
"UBAC2",6,-2.61,1.17,0.244,0.437,"--","337867","UBA domain containing 2","NS",0.612610173661271
"LGMN",4.13,-1.64,1.17,0.244,0.437,"--","5641","legumain","NS",0.612610173661271
