"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"CTPS2",-0.638,0.467,-1.11,0.267,0.472,"None","56474","CTP synthase 2","NS",0.573488738635425
"STAT6",-0.782,-0.0635,-1.12,0.267,0.472,"--","6778","signal transducer and activator of transcription 6","NS",0.573488738635425
"ABCA8",2.3,-4.73,1.11,0.268,0.474,"None","10351","ATP binding cassette subfamily A member 8","NS",0.571865205971211
"HNRNPH2",-0.669,1.95,-1.11,0.268,0.473,"None","3188","heterogeneous nuclear ribonucleoprotein H2","NS",0.571865205971211
"SSR4",0.937,3.24,1.11,0.268,0.473,"None","6748","signal sequence receptor subunit 4","NS",0.571865205971211
"CARMIL2",0.901,1.64,1.11,0.269,0.475,"None","146206","capping protein regulator and myosin 1 linker 2","NS",0.570247719997592
"GALNT3",0.989,0.0716,1.11,0.269,0.475,"Non-endocrine","2591","polypeptide N-acetylgalactosaminyltransferase 3","NS",0.570247719997592
"APCS",-1.58,-1.17,-1.11,0.269,0.475,"None","325","amyloid P component, serum","NS",0.570247719997592
"MEMO1",-0.742,-0.529,-1.11,0.269,0.475,"None","51072","mediator of cell motility 1","NS",0.570247719997592
"CCDC8",-1.41,-3.16,-1.11,0.269,0.475,"None","83987","coiled-coil domain containing 8","NS",0.570247719997592
"SIK2",0.839,-2.07,1.11,0.27,0.476,"None","23235","salt inducible kinase 2","NS",0.568636235841013
"PAM16",-0.727,0.49,-1.11,0.27,0.475,"None","51025","presequence translocase associated motor 16","NS",0.568636235841013
"PTRH2",0.821,0.284,1.11,0.27,0.475,"None","51651","peptidyl-tRNA hydrolase 2","NS",0.568636235841013
"RAPH1",1.04,0.616,1.11,0.27,0.476,"None","65059","Ras association (RalGDS/AF-6) and pleckstrin homology domains 1","NS",0.568636235841013
"MANF",0.833,1.53,1.11,0.27,0.476,"None","7873","mesencephalic astrocyte derived neurotrophic factor","NS",0.568636235841013
"ADPGK",0.794,-0.949,1.11,0.27,0.475,"--","83440","ADP dependent glucokinase","NS",0.568636235841013
"MTSS1",0.863,-0.389,1.11,0.27,0.476,"--","9788","MTSS I-BAR domain containing 1","NS",0.568636235841013
"COX4I1",0.669,4.31,1.11,0.271,0.476,"None","1327","cytochrome c oxidase subunit 4I1","NS",0.567030709125594
"GALNT7",0.731,-0.4,1.11,0.271,0.476,"Non-endocrine","51809","polypeptide N-acetylgalactosaminyltransferase 7","NS",0.567030709125594
"APH1B",-1.05,-0.748,-1.11,0.271,0.477,"None","83464","aph-1 homolog B, gamma-secretase subunit","NS",0.567030709125594
"NDEL1",0.767,-2.16,1.1,0.272,0.479,"--","81565","nudE neurodevelopment protein 1 like 1","NS",0.565431095965801
"SFXN3",0.814,1.27,1.1,0.272,0.479,"None","81855","sideroflexin 3","NS",0.565431095965801
"LOXL3",1.46,-0.48,1.1,0.272,0.479,"None","84695","lysyl oxidase like 3","NS",0.565431095965801
"DOCK9",0.572,0.155,1.1,0.273,0.48,"None","23348","dedicator of cytokinesis 9","NS",0.563837352959244
"EHD2",-1.26,2.21,-1.1,0.273,0.48,"None","30846","EH domain containing 2","NS",0.563837352959244
"CCDC9B",1.89,-3.43,1.1,0.273,0.479,"None","388115","coiled-coil domain containing 9B","NS",0.563837352959244
"MRPL34",-1.36,-1.52,-1.1,0.273,0.479,"None","64981","mitochondrial ribosomal protein L34","NS",0.563837352959244
"KCTD10",-0.97,-2.71,-1.1,0.273,0.479,"--","83892","potassium channel tetramerization domain containing 10","NS",0.563837352959244
"JAK1",-0.84,-0.133,-1.1,0.274,0.481,"None","3716","Janus kinase 1","NS",0.562249437179612
"CFAP298",-0.92,-2.17,-1.1,0.274,0.48,"--","56683","cilia and flagella associated protein 298","NS",0.562249437179612
"C12orf43",-1.2,-1.87,-1.1,0.274,0.48,"--","64897","chromosome 12 open reading frame 43","NS",0.562249437179612
"ZBED3",1.05,-1.09,1.1,0.274,0.48,"None","84327","zinc finger BED-type containing 3","NS",0.562249437179612
"ZFP92",-1.82,-4.5,-1.1,0.275,0.482,"None","139735","ZFP92 zinc finger protein","NS",0.560667306169737
"MAP3K5",1.23,-2.21,1.1,0.275,0.481,"Non-endocrine","4217","mitogen-activated protein kinase kinase kinase 5","NS",0.560667306169737
"CDK12",-0.799,-2.33,-1.1,0.275,0.481,"None","51755","cyclin dependent kinase 12","NS",0.560667306169737
"NRDE2",0.829,-1.72,1.1,0.275,0.481,"None","55051","NRDE-2, necessary for RNA interference, domain containing","NS",0.560667306169737
"NDC1",0.586,-0.0781,1.1,0.275,0.481,"None","55706","NDC1 transmembrane nucleoporin","NS",0.560667306169737
"ARMH3",-0.6,0.184,-1.1,0.275,0.481,"--","79591","armadillo like helical domain containing 3","NS",0.560667306169737
"APOL2",0.881,2.05,1.09,0.276,0.482,"None","23780","apolipoprotein L2","NS",0.559090917934782
"MAPK8",-0.936,-1.09,-1.09,0.276,0.483,"None","5599","mitogen-activated protein kinase 8","NS",0.559090917934782
"FCHO2",-0.594,-0.397,-1.09,0.277,0.484,"None","115548","FCH and mu domain containing endocytic adaptor 2","NS",0.557520230935551
"FAM83H",1.73,-1.45,1.09,0.277,0.484,"None","286077","family with sequence similarity 83 member H","NS",0.557520230935551
"SLC27A6",1.17,-1.4,1.09,0.277,0.484,"None","28965","solute carrier family 27 member 6","NS",0.557520230935551
"N6AMT1",-1.1,-1.33,-1.09,0.277,0.484,"None","29104","N-6 adenine-specific DNA methyltransferase 1","NS",0.557520230935551
"SMAD2",0.721,-0.0496,1.09,0.277,0.484,"--","4087","SMAD family member 2","NS",0.557520230935551
"PPP1R11",-1.04,-2.42,-1.09,0.277,0.484,"--","6992","protein phosphatase 1 regulatory inhibitor subunit 11","NS",0.557520230935551
"CEP41",-0.829,-1.19,-1.09,0.277,0.484,"None","95681","centrosomal protein 41","NS",0.557520230935551
"MFSD10",-1.07,0.553,-1.09,0.278,0.485,"--","10227","major facilitator superfamily domain containing 10","NS",0.555955204081924
"ALAD",0.744,1.27,1.09,0.278,0.484,"None","210","aminolevulinate dehydratase","NS",0.555955204081924
"LAMC1",-1.12,0.684,-1.09,0.278,0.484,"None","3915","laminin subunit gamma 1","NS",0.555955204081924
"SELENOT",-0.614,0.905,-1.09,0.278,0.485,"--","51714","selenoprotein T","NS",0.555955204081924
"RAD17",-1.15,-2.15,-1.09,0.278,0.484,"--","5884","RAD17 checkpoint clamp loader component","NS",0.555955204081924
"TINAGL1",-1.79,-2.99,-1.09,0.278,0.485,"None","64129","tubulointerstitial nephritis antigen like 1","NS",0.555955204081924
"IRF2BPL",0.671,0.149,1.09,0.278,0.484,"Endocrine","64207","interferon regulatory factor 2 binding protein like","NS",0.555955204081924
"PPIB",0.666,6.39,1.09,0.279,0.485,"None","5479","peptidylprolyl isomerase B","NS",0.554395796726402
"DSN1",1.69,-2.87,1.09,0.279,0.486,"Non-endocrine","79980","DSN1 component of MIS12 kinetochore complex","NS",0.554395796726402
"ATP5MD",-0.971,2.01,-1.09,0.279,0.485,"None","84833","ATP synthase membrane subunit DAPIT","NS",0.554395796726402
"SCARB1",-1.17,-0.701,-1.09,0.279,0.485,"None","949","scavenger receptor class B member 1","NS",0.554395796726402
"APOC3",3.35,-1.31,1.08,0.28,0.487,"None","345","apolipoprotein C3","NS",0.552841968657781
"ACTBL2",0.952,1.9,1.09,0.28,0.487,"--","345651","actin beta like 2","NS",0.552841968657781
"SELENON",-1.3,-3.19,-1.08,0.28,0.487,"--","57190","selenoprotein N","NS",0.552841968657781
"CDS2",-0.897,1.1,-1.09,0.28,0.487,"None","8760","CDP-diacylglycerol synthase 2","NS",0.552841968657781
"TBCK",-0.677,-1.2,-1.08,0.28,0.487,"None","93627","TBC1 domain containing kinase","NS",0.552841968657781
"RAPGEF4",-0.886,-1.55,-1.08,0.281,0.488,"None","11069","Rap guanine nucleotide exchange factor 4","NS",0.55129368009492
"PTGS1",1.07,-1.05,1.08,0.281,0.488,"None","5742","prostaglandin-endoperoxide synthase 1","NS",0.55129368009492
"TPD52L2",-0.564,3,-1.08,0.281,0.488,"--","7165","TPD52 like 2","NS",0.55129368009492
"ADGRG1",-1.1,0.929,-1.08,0.281,0.488,"None","9289","adhesion G protein-coupled receptor G1","NS",0.55129368009492
"GNPDA1",-0.685,2.98,-1.08,0.282,0.489,"None","10007","glucosamine-6-phosphate deaminase 1","NS",0.549750891680639
"EPB41L5",-0.693,-0.391,-1.08,0.282,0.489,"--","57669","erythrocyte membrane protein band 4.1 like 5","NS",0.549750891680639
"LTV1",-1.58,-2.42,-1.08,0.282,0.489,"None","84946","LTV1 ribosome biogenesis factor","NS",0.549750891680639
"CNN1",-1.77,-0.736,-1.08,0.283,0.491,"None","1264","calponin 1","NS",0.54821356447571
"ACACB",1.04,0.303,1.08,0.283,0.49,"None","32","acetyl-CoA carboxylase beta","NS",0.54821356447571
"SNX30",-0.88,-1.77,-1.08,0.283,0.491,"None","401548","sorting nexin family member 30","NS",0.54821356447571
"PARL",0.657,-0.38,1.08,0.283,0.491,"None","55486","presenilin associated rhomboid like","NS",0.54821356447571
"FLVCR1",-1.14,-1.3,-1.08,0.284,0.491,"None","28982","FLVCR heme transporter 1","NS",0.546681659952962
"H1-5",-1.71,0.83,-1.08,0.284,0.491,"--","3009","H1.5 linker histone, cluster member","NS",0.546681659952962
"ITGB6",2.28,-3.3,1.08,0.284,0.491,"Non-endocrine","3694","integrin subunit beta 6","NS",0.546681659952962
"LAMC2",-1.41,0.125,-1.07,0.284,0.491,"None","3918","laminin subunit gamma 2","NS",0.546681659952962
"MRPL12",0.883,0.948,1.08,0.284,0.491,"None","6182","mitochondrial ribosomal protein L12","NS",0.546681659952962
"RPS24",-0.919,1.96,-1.08,0.284,0.491,"None","6229","ribosomal protein S24","NS",0.546681659952962
"C7",1.6,-1.15,1.07,0.284,0.491,"None","730","complement C7","NS",0.546681659952962
"VWF",1.8,-1.44,1.08,0.284,0.491,"None","7450","von Willebrand factor","NS",0.546681659952962
"H3C1",-0.923,7.3,-1.07,0.284,0.491,"None","8350","H3 clustered histone 1","NS",0.546681659952962
"TRIM24",0.875,-1.46,1.08,0.284,0.491,"--","8805","tripartite motif containing 24","NS",0.546681659952962
"MPP6",0.713,1.86,1.07,0.285,0.492,"None","51678","membrane palmitoylated protein 6","NS",0.54515513999149
"SPIRE1",-1.01,-2.54,-1.07,0.285,0.492,"None","56907","spire type actin nucleation factor 1","NS",0.54515513999149
"SH2D4A",1.82,-3.14,1.07,0.285,0.492,"Non-endocrine","63898","SH2 domain containing 4A","NS",0.54515513999149
"RABAC1",-0.749,0.0241,-1.07,0.286,0.493,"None","10567","Rab acceptor 1","NS",0.543633966870957
"CLUH",0.676,0.307,1.07,0.286,0.493,"None","23277","clustered mitochondria homolog","NS",0.543633966870957
"REEP2",1.34,-1.51,1.07,0.286,0.493,"None","51308","receptor accessory protein 2","NS",0.543633966870957
"TMEM143",1.15,-2.57,1.07,0.286,0.493,"None","55260","transmembrane protein 143","NS",0.543633966870957
"FGD6",1.08,-2.21,1.07,0.286,0.493,"None","55785","FYVE, RhoGEF and PH domain containing 6","NS",0.543633966870957
"TFE3",-1.3,-2.33,-1.07,0.286,0.493,"None","7030","transcription factor binding to IGHM enhancer 3","NS",0.543633966870957
"SLC35A2",0.894,0.0192,1.07,0.286,0.493,"--","7355","solute carrier family 35 member A2","NS",0.543633966870957
"KAT6A",1.94,-3.07,1.07,0.286,0.493,"None","7994","lysine acetyltransferase 6A","NS",0.543633966870957
"TBC1D8",0.784,-1.39,1.07,0.287,0.495,"--","11138","TBC1 domain family member 8","NS",0.542118103266008
"ABRAXAS1",-1.33,-4.24,-1.07,0.287,0.494,"None","84142","abraxas 1, BRCA1 A complex subunit","NS",0.542118103266008
"ECI1",0.584,3.47,1.07,0.288,0.495,"--","1632","enoyl-CoA delta isomerase 1","NS",0.540607512240769
"MKRN2",-0.606,-0.567,-1.07,0.288,0.495,"--","23609","makorin ring finger protein 2","NS",0.540607512240769
"ALG6",0.76,-0.388,1.07,0.288,0.495,"None","29929","ALG6 alpha-1,3-glucosyltransferase","NS",0.540607512240769
"MRPL20",0.759,-0.506,1.07,0.288,0.495,"--","55052","mitochondrial ribosomal protein L20","NS",0.540607512240769
"LYRM4",1.04,-0.365,1.07,0.288,0.496,"--","57128","LYR motif containing 4","NS",0.540607512240769
"BIN1",0.692,0.628,1.07,0.289,0.496,"--","274","bridging integrator 1","NS",0.539102157243452
"GNG7",1.41,0.00599,1.06,0.289,0.497,"Endocrine","2788","G protein subunit gamma 7","NS",0.539102157243452
"LIPT1",1.21,-2.13,1.06,0.289,0.497,"None","51601","lipoyltransferase 1","NS",0.539102157243452
"ADSS1",-1.05,-1.68,-1.06,0.29,0.498,"None","122622","adenylosuccinate synthase 1","NS",0.537602002101044
"ITGB8",-1.33,-2.34,-1.06,0.29,0.498,"None","3696","integrin subunit beta 8","NS",0.537602002101044
"RPL5",0.635,3.77,1.06,0.29,0.497,"None","6125","ribosomal protein L5","NS",0.537602002101044
"EIF4H",-0.968,2.64,-1.06,0.29,0.498,"None","7458","eukaryotic translation initiation factor 4H","NS",0.537602002101044
"ABCB9",-1.51,-4.17,-1.06,0.291,0.499,"None","23457","ATP binding cassette subfamily B member 9","NS",0.536107011014093
"GSK3A",-0.565,0.368,-1.06,0.291,0.498,"--","2931","glycogen synthase kinase 3 alpha","NS",0.536107011014093
"RPSA",0.686,4.54,1.06,0.291,0.499,"None","3921","ribosomal protein SA","NS",0.536107011014093
"ESF1",-1.08,-2.54,-1.06,0.291,0.498,"None","51575","ESF1 nucleolar pre-rRNA processing protein homolog","NS",0.536107011014093
"RAB20",-0.806,-1.49,-1.06,0.291,0.499,"Non-endocrine","55647","RAB20, member RAS oncogene family","NS",0.536107011014093
"TMPPE",0.652,0.255,1.06,0.291,0.499,"None","643853","transmembrane protein with metallophosphoesterase domain","NS",0.536107011014093
"SNAP23",-1.06,-0.557,-1.06,0.291,0.499,"None","8773","synaptosome associated protein 23","NS",0.536107011014093
"EPM2AIP1",-0.83,1.32,-1.06,0.291,0.499,"--","9852","EPM2A interacting protein 1","NS",0.536107011014093
"CTRL",4.51,0.385,1.06,0.292,0.499,"Non-endocrine","1506","chymotrypsin like","NS",0.534617148551582
"CLIC4",-1.13,1.03,-1.06,0.292,0.499,"Non-endocrine","25932","chloride intracellular channel 4","NS",0.534617148551582
"ZBTB8OS",0.755,-1.38,1.06,0.292,0.499,"--","339487","zinc finger and BTB domain containing 8 opposite strand","NS",0.534617148551582
"IFT52",-1.29,-3.51,-1.06,0.292,0.499,"--","51098","intraflagellar transport 52","NS",0.534617148551582
"USP28",1.17,-1.11,1.06,0.292,0.499,"None","57646","ubiquitin specific peptidase 28","NS",0.534617148551582
"TAF7",-0.898,-1.4,-1.06,0.292,0.499,"None","6879","TATA-box binding protein associated factor 7","NS",0.534617148551582
"MTMR2",-0.607,-0.278,-1.06,0.292,0.499,"--","8898","myotubularin related protein 2","NS",0.534617148551582
"SEC61B",-1.25,3.52,-1.06,0.293,0.5,"None","10952","SEC61 translocon subunit beta","NS",0.533132379645891
"CDC42EP1",-1.8,-1.13,-1.05,0.293,0.501,"Non-endocrine","11135","CDC42 effector protein 1","NS",0.533132379645891
"PAH",1.51,-2.18,1.06,0.293,0.5,"None","5053","phenylalanine hydroxylase","NS",0.533132379645891
"APMAP",0.745,3.86,1.05,0.293,0.501,"None","57136","adipocyte plasma membrane associated protein","NS",0.533132379645891
"AKR1C2",2.83,-0.534,1.05,0.294,0.502,"None","1646","aldo-keto reductase family 1 member C2","NS",0.531652669587843
"CC2D1A",-0.6,0.34,-1.05,0.294,0.502,"--","54862","coiled-coil and C2 domain containing 1A","NS",0.531652669587843
"EPS8L1",2.7,-3.62,1.05,0.294,0.502,"Non-endocrine","54869","EPS8 like 1","NS",0.531652669587843
"ANKS1B",1.52,-0.18,1.05,0.295,0.503,"None","56899","ankyrin repeat and sterile alpha motif domain containing 1B","NS",0.530177984021837
"SYP",-1.09,2.94,-1.05,0.295,0.502,"None","6855","synaptophysin","NS",0.530177984021837
"CLMN",-1.13,-0.0973,-1.05,0.295,0.503,"Non-endocrine","79789","calmin","NS",0.530177984021837
"SAMD4A",-1.25,-1.73,-1.05,0.296,0.504,"None","23034","sterile alpha motif domain containing 4A","NS",0.528708288941061
"SVIP",-1.48,0.0529,-1.05,0.296,0.504,"--","258010","small VCP interacting protein","NS",0.528708288941061
"GRB14",1.52,-1.82,1.05,0.296,0.504,"None","2888","growth factor receptor bound protein 14","NS",0.528708288941061
"KRT14",1.92,1.65,1.05,0.296,0.504,"None","3861","keratin 14","NS",0.528708288941061
"PARP14",-0.852,-1.2,-1.05,0.296,0.504,"None","54625","poly(ADP-ribose) polymerase family member 14","NS",0.528708288941061
"NTAN1",1.32,-2.77,1.05,0.297,0.505,"None","123803","N-terminal asparagine amidase","NS",0.527243550682788
"JADE2",-1.15,-3.27,-1.05,0.297,0.506,"None","23338","jade family PHD finger 2","NS",0.527243550682788
"ATP6V0A2",-0.82,-0.611,-1.04,0.298,0.507,"None","23545","ATPase H+ transporting V0 subunit a2","NS",0.525783735923745
"ARHGEF11",-0.595,-0.783,-1.04,0.298,0.507,"--","9826","Rho guanine nucleotide exchange factor 11","NS",0.525783735923745
"LRATD2",-0.706,0.35,-1.04,0.299,0.508,"None","157638","LRAT domain containing 2","NS",0.52432881167557
"RAI14",-0.717,0.0581,-1.04,0.299,0.508,"None","26064","retinoic acid induced 14","NS",0.52432881167557
"FNDC3B",-0.588,-0.178,-1.04,0.299,0.508,"None","64778","fibronectin type III domain containing 3B","NS",0.52432881167557
"CYB561",-0.885,1.77,-1.04,0.3,0.509,"--","1534","cytochrome b561","NS",0.522878745280338
"CALR",-0.578,4.21,-1.04,0.3,0.509,"--","811","calreticulin","NS",0.522878745280338
"MRPL54",-0.934,0.829,-1.04,0.301,0.511,"None","116541","mitochondrial ribosomal protein L54","NS",0.521433504406157
"AMOT",-1.39,-2.05,-1.04,0.301,0.51,"None","154796","angiomotin","NS",0.521433504406157
"ZNRD2",0.988,0.527,1.04,0.302,0.513,"--","10534","zinc ribbon domain containing 2","NS",0.519993057042849
"PYROXD1",1.44,-2.42,1.04,0.302,0.513,"--","79912","pyridine nucleotide-disulphide oxidoreductase domain 1","NS",0.519993057042849
"CD2AP",-0.603,1.87,-1.03,0.303,0.513,"--","23607","CD2 associated protein","NS",0.518557371497695
"LMOD1",-1.53,-1.06,-1.03,0.303,0.513,"None","25802","leiomodin 1","NS",0.518557371497695
"PECAM1",-1.2,0.19,-1.03,0.303,0.513,"None","5175","platelet and endothelial cell adhesion molecule 1","NS",0.518557371497695
"SIGIRR",-0.965,-0.712,-1.03,0.303,0.513,"None","59307","single Ig and TIR domain containing","NS",0.518557371497695
"GIGYF1",-0.604,-1.07,-1.03,0.303,0.513,"None","64599","GRB10 interacting GYF protein 1","NS",0.518557371497695
"TWF2",-0.537,0.304,-1.03,0.304,0.514,"None","11344","twinfilin actin binding protein 2","NS",0.517126416391246
"NOP10",-0.725,0.187,-1.03,0.304,0.515,"None","55505","NOP10 ribonucleoprotein","NS",0.517126416391246
"TGFB1",-1.19,-0.852,-1.03,0.304,0.514,"None","7040","transforming growth factor beta 1","NS",0.517126416391246
"GLYCTK",-1.14,-1.15,-1.03,0.305,0.515,"None","132158","glycerate kinase","NS",0.515700160653214
"ATP13A3",-0.921,0.931,-1.03,0.305,0.516,"None","79572","ATPase 13A3","NS",0.515700160653214
"NUP42",-0.799,-1.01,-1.03,0.306,0.516,"--","11097","nucleoporin 42","NS",0.51427857351842
"COMTD1",0.98,1.47,1.03,0.306,0.516,"None","118881","catechol-O-methyltransferase domain containing 1","NS",0.51427857351842
"ACE",-1.17,0.153,-1.03,0.306,0.516,"None","1636","angiotensin I converting enzyme","NS",0.51427857351842
"GPRIN3",-0.901,-0.173,-1.03,0.306,0.516,"None","285513","GPRIN family member 3","NS",0.51427857351842
"ATP6V1A",0.76,4.04,1.03,0.306,0.516,"None","523","ATPase H+ transporting V1 subunit A","NS",0.51427857351842
"GGCT",-0.561,1.24,-1.03,0.306,0.517,"--","79017","gamma-glutamylcyclotransferase","NS",0.51427857351842
"RAB34",-1.52,-3.48,-1.03,0.306,0.516,"None","83871","RAB34, member RAS oncogene family","NS",0.51427857351842
"PSD4",-1.52,-2.15,-1.03,0.307,0.518,"None","23550","pleckstrin and Sec7 domain containing 4","NS",0.512861624522813
"NOL7",-0.563,-0.436,-1.03,0.307,0.518,"--","51406","nucleolar protein 7","NS",0.512861624522813
"ISG15",-1.38,0.0268,-1.02,0.307,0.518,"None","9636","ISG15 ubiquitin like modifier","NS",0.512861624522813
"EXOG",-1.08,-0.904,-1.02,0.307,0.518,"None","9941","exo/endonuclease G","NS",0.512861624522813
"SLC18B1",0.833,-1.16,1.02,0.308,0.519,"--","116843","solute carrier family 18 member B1","NS",0.511449283499556
"MICU2",-0.707,-2.09,-1.02,0.308,0.519,"--","221154","mitochondrial calcium uptake 2","NS",0.511449283499556
"THNSL2",1.45,-2.53,1.02,0.308,0.519,"None","55258","threonine synthase like 2","NS",0.511449283499556
"ABHD6",1.34,-2.81,1.02,0.308,0.519,"None","57406","abhydrolase domain containing 6","NS",0.511449283499556
"SCML2",-1.23,-1.45,-1.02,0.309,0.52,"None","10389","Scm polycomb group protein like 2","NS",0.510041520575165
"HOGA1",2.57,0.915,1.02,0.309,0.52,"Non-endocrine","112817","4-hydroxy-2-oxoglutarate aldolase 1","NS",0.510041520575165
"DNAJC16",-1.21,-2.19,-1.02,0.309,0.52,"None","23341","DnaJ heat shock protein family (Hsp40) member C16","NS",0.510041520575165
"NDUFC1",-0.874,0.22,-1.02,0.309,0.52,"--","4717","NADH:ubiquinone oxidoreductase subunit C1","NS",0.510041520575165
"NRCAM",-0.95,0.0244,-1.02,0.309,0.52,"None","4897","neuronal cell adhesion molecule","NS",0.510041520575165
"PLXNA3",0.721,-1.47,1.02,0.309,0.52,"None","55558","plexin A3","NS",0.510041520575165
"ASPSCR1",-0.544,0.0977,-1.02,0.309,0.52,"None","79058","ASPSCR1 tether for SLC2A4, UBX domain containing","NS",0.510041520575165
"DCDC2",1.78,-2.03,1.02,0.31,0.52,"Non-endocrine","51473","doublecortin domain containing 2","NS",0.508638306165727
"CELF6",-0.948,-1.26,-1.02,0.31,0.521,"None","60677","CUGBP Elav-like family member 6","NS",0.508638306165727
"EIF2A",0.549,1.7,1.02,0.31,0.521,"--","83939","eukaryotic translation initiation factor 2A","NS",0.508638306165727
"TMEM201",-0.583,-0.318,-1.02,0.311,0.522,"--","199953","transmembrane protein 201","NS",0.507239610973163
"TRMT2A",-1.05,-1.45,-1.02,0.311,0.522,"--","27037","tRNA methyltransferase 2 homolog A","NS",0.507239610973163
"NDUFB4",-0.608,2.66,-1.02,0.311,0.521,"--","4710","NADH:ubiquinone oxidoreductase subunit B4","NS",0.507239610973163
"ALDH1A2",1.98,-2.55,1.02,0.311,0.522,"Non-endocrine","8854","aldehyde dehydrogenase 1 family member A2","NS",0.507239610973163
"PSIP1",-0.752,1.36,-1.02,0.312,0.523,"--","11168","PC4 and SFRS1 interacting protein 1","NS",0.505845405981557
"PLXNC1",-1.12,-1.4,-1.01,0.313,0.524,"None","10154","plexin C1","NS",0.504455662453552
"SH3BP4",0.928,0.565,1.01,0.313,0.524,"None","23677","SH3 domain binding protein 4","NS",0.504455662453552
"ZNF451",1.13,-3.33,1.01,0.313,0.524,"None","26036","zinc finger protein 451","NS",0.504455662453552
"UBIAD1",0.83,-0.256,1.01,0.313,0.524,"--","29914","UbiA prenyltransferase domain containing 1","NS",0.504455662453552
"NBR1",0.84,-0.97,1.01,0.313,0.524,"--","4077","NBR1 autophagy cargo receptor","NS",0.504455662453552
"ARSB",-1.11,0.0759,-1.01,0.313,0.524,"None","411","arylsulfatase B","NS",0.504455662453552
"ATP4A",1.19,-2.73,1.01,0.313,0.524,"None","495","ATPase H+/K+ transporting subunit alpha","NS",0.504455662453552
"MAP3K20",1.56,-2.82,1.01,0.313,0.524,"Non-endocrine","51776","mitogen-activated protein kinase kinase kinase 20","NS",0.504455662453552
"CDKAL1",-0.569,-0.979,-1.01,0.313,0.524,"--","54901","CDK5 regulatory subunit associated protein 1 like 1","NS",0.504455662453552
"SLC25A14",1.15,-0.152,1.01,0.313,0.524,"--","9016","solute carrier family 25 member 14","NS",0.504455662453552
"AP1M2",-0.528,1.58,-1.01,0.314,0.524,"--","10053","adaptor related protein complex 1 subunit mu 2","NS",0.503070351926785
"METTL2A",-1.87,-2.69,-1.01,0.314,0.525,"--","339175","methyltransferase like 2A","NS",0.503070351926785
"COPRS",-0.99,-1.52,-1.01,0.314,0.524,"None","55352","coordinator of PRMT5 and differentiation stimulator","NS",0.503070351926785
"MDC1",-0.732,-0.105,-1.01,0.314,0.525,"None","9656","mediator of DNA damage checkpoint 1","NS",0.503070351926785
"PLD2",1.72,-5.2,1.01,0.315,0.526,"--","5338","phospholipase D2","NS",0.501689446210399
"FBXL8",-0.618,0.192,-1.01,0.315,0.526,"None","55336","F-box and leucine rich repeat protein 8","NS",0.501689446210399
"PDSS2",0.649,-0.916,1.01,0.315,0.526,"None","57107","decaprenyl diphosphate synthase subunit 2","NS",0.501689446210399
"ZFYVE28",-1.11,-0.658,-1.01,0.315,0.526,"None","57732","zinc finger FYVE-type containing 28","NS",0.501689446210399
"GRWD1",0.786,-0.493,1.01,0.315,0.525,"None","83743","glutamate rich WD repeat containing 1","NS",0.501689446210399
"BANF1",-1.24,0.932,-1.01,0.315,0.526,"None","8815","BAF nuclear assembly factor 1","NS",0.501689446210399
"APC",0.677,-1.68,1.01,0.316,0.526,"None","324","APC regulator of WNT signaling pathway","NS",0.500312917381596
"SEMA4C",-0.867,0.123,-1.01,0.316,0.526,"None","54910","semaphorin 4C","NS",0.500312917381596
"BBS7",0.628,-0.949,1.01,0.316,0.526,"--","55212","Bardet-Biedl syndrome 7","NS",0.500312917381596
"TXLNG",0.633,-0.531,1.01,0.316,0.526,"None","55787","taxilin gamma","NS",0.500312917381596
"ST13",-0.649,3.88,-1.01,0.316,0.526,"--","6767","ST13 Hsp70 interacting protein","NS",0.500312917381596
"KRT6C",2.49,1.86,1,0.317,0.528,"--","286887","keratin 6C","NS",0.498940737782249
"SSU72",-0.621,0.00687,-1,0.317,0.528,"--","29101","SSU72 homolog, RNA polymerase II CTD phosphatase","NS",0.498940737782249
"KYAT3",0.787,1.99,1,0.317,0.528,"None","56267","kynurenine aminotransferase 3","NS",0.498940737782249
"ACOX3",0.919,-0.228,1,0.317,0.528,"Non-endocrine","8310","acyl-CoA oxidase 3, pristanoyl","NS",0.498940737782249
"NSRP1",-0.882,-1.55,-1,0.317,0.528,"--","84081","nuclear speckle splicing regulatory protein 1","NS",0.498940737782249
"RIPK3",1.08,-1.04,1,0.318,0.529,"None","11035","receptor interacting serine/threonine kinase 3","NS",0.497572880015567
"NOP14",-0.73,-0.761,-1,0.318,0.529,"--","8602","NOP14 nucleolar protein","NS",0.497572880015567
"SLC25A46",-0.737,0.237,-1,0.318,0.529,"--","91137","solute carrier family 25 member 46","NS",0.497572880015567
"RDH10",0.897,-0.469,1,0.319,0.529,"None","157506","retinol dehydrogenase 10","NS",0.496209316942819
"DYRK1A",0.555,-1.46,1,0.319,0.529,"None","1859","dual specificity tyrosine phosphorylation regulated kinase 1A","NS",0.496209316942819
"JMJD8",-0.939,-1.2,-1,0.319,0.529,"--","339123","jumonji domain containing 8","NS",0.496209316942819
"MIEF1",0.591,-0.814,1,0.319,0.529,"None","54471","mitochondrial elongation factor 1","NS",0.496209316942819
