"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"CACTIN",1.15,-3.19,0.944,0.347,0.572,"None","58509","cactin, spliceosome C complex subunit","NS",0.459670525209126
"EFHD2",1.01,1.5,0.944,0.347,0.572,"None","79180","EF-hand domain family member D2","NS",0.459670525209126
"PSMF1",0.687,1.45,0.943,0.347,0.572,"--","9491","proteasome inhibitor subunit 1","NS",0.459670525209126
"RRAS2",0.709,-0.396,0.943,0.348,0.572,"None","22800","RAS related 2","NS",0.458420756053419
"TECPR1",0.573,-0.398,0.942,0.348,0.572,"None","25851","tectonin beta-propeller repeat containing 1","NS",0.458420756053419
"NFYB",0.741,-0.904,0.941,0.348,0.573,"--","4801","nuclear transcription factor Y subunit beta","NS",0.458420756053419
"SSH3",-0.669,-0.719,-0.942,0.348,0.572,"None","54961","slingshot protein phosphatase 3","NS",0.458420756053419
"NKRF",-0.637,-1.08,-0.941,0.348,0.573,"--","55922","NFKB repressing factor","NS",0.458420756053419
"DERL1",0.585,1.46,0.942,0.348,0.572,"--","79139","derlin 1","NS",0.458420756053419
"HEXIM1",0.841,-1.57,0.939,0.349,0.574,"--","10614","HEXIM P-TEFb complex subunit 1","NS",0.45717457304082
"AGPAT5",0.619,1.89,0.939,0.349,0.574,"None","55326","1-acylglycerol-3-phosphate O-acyltransferase 5","NS",0.45717457304082
"LYAR",-0.826,-1.66,-0.94,0.349,0.574,"None","55646","Ly1 antibody reactive","NS",0.45717457304082
"WDFY2",-0.743,-1.04,-0.937,0.35,0.574,"None","115825","WD repeat and FYVE domain containing 2","NS",0.455931955649724
"TMED4",0.61,4.53,0.938,0.35,0.574,"--","222068","transmembrane p24 trafficking protein 4","NS",0.455931955649724
"KIAA1324L",1.25,-2.32,0.938,0.35,0.574,"None","222223","KIAA1324 like","NS",0.455931955649724
"AGO2",0.519,1.38,0.938,0.35,0.574,"None","27161","argonaute RISC catalytic component 2","NS",0.455931955649724
"TMEM230",0.797,0.894,0.938,0.35,0.574,"--","29058","transmembrane protein 230","NS",0.455931955649724
"SLC2A8",0.763,-2.1,0.937,0.35,0.574,"--","29988","solute carrier family 2 member 8","NS",0.455931955649724
"MNDA",1.77,-3.78,0.937,0.35,0.574,"None","4332","myeloid cell nuclear differentiation antigen","NS",0.455931955649724
"PHF23",0.653,-1.25,0.937,0.35,0.574,"None","79142","PHD finger protein 23","NS",0.455931955649724
"SLC7A5",-1.06,0.31,-0.937,0.35,0.574,"None","8140","solute carrier family 7 member 5","NS",0.455931955649724
"PKP4",-0.637,-1.03,-0.937,0.35,0.574,"--","8502","plakophilin 4","NS",0.455931955649724
"TBC1D2B",0.864,-1.32,0.935,0.351,0.575,"--","23102","TBC1 domain family member 2B","NS",0.454692883534176
"NECTIN2",0.845,0.388,0.936,0.351,0.575,"None","5819","nectin cell adhesion molecule 2","NS",0.454692883534176
"BYSL",-0.59,-0.637,-0.935,0.351,0.575,"None","705","bystin like","NS",0.454692883534176
"ZFAND5",-1.43,-4.36,-0.937,0.351,0.574,"None","7763","zinc finger AN1-type containing 5","NS",0.454692883534176
"UBL4A",0.58,0.819,0.936,0.351,0.575,"None","8266","ubiquitin like 4A","NS",0.454692883534176
"CARMIL2",-0.768,1.64,-0.935,0.352,0.575,"None","146206","capping protein regulator and myosin 1 linker 2","NS",0.453457336521869
"RC3H1",-1.12,-2.08,-0.933,0.352,0.576,"None","149041","ring finger and CCCH-type domains 1","NS",0.453457336521869
"KCTD2",1.43,-4.56,0.933,0.352,0.576,"--","23510","potassium channel tetramerization domain containing 2","NS",0.453457336521869
"NPTX2",-1.42,1.92,-0.935,0.352,0.575,"None","4885","neuronal pentraxin 2","NS",0.453457336521869
"NBEAL1",-0.555,-1.1,-0.933,0.352,0.576,"None","65065","neurobeachin like 1","NS",0.453457336521869
"NOL6",-0.609,-1.38,-0.934,0.352,0.576,"--","65083","nucleolar protein 6","NS",0.453457336521869
"CD44",-1.95,2.36,-0.934,0.352,0.576,"None","960","CD44 molecule (Indian blood group)","NS",0.453457336521869
"CFTR",-2.2,-1.08,-0.931,0.353,0.577,"Non-endocrine","1080","CF transmembrane conductance regulator","NS",0.452225294612177
"ZNF652",1.26,-3.46,0.932,0.353,0.577,"None","22834","zinc finger protein 652","NS",0.452225294612177
"LGALS9",-1.94,-0.422,-0.931,0.353,0.577,"Non-endocrine","3965","galectin 9","NS",0.452225294612177
"SMG5",-0.771,-1.97,-0.93,0.354,0.577,"--","23381","SMG5 nonsense mediated mRNA decay factor","NS",0.450996737974212
"AMY2B",-1.74,-3.79,-0.93,0.354,0.577,"None","280","amylase alpha 2B","NS",0.450996737974212
"ACBD3",-0.489,1.27,-0.931,0.354,0.577,"None","64746","acyl-CoA binding domain containing 3","NS",0.450996737974212
"TSEN34",1.05,-1.87,0.931,0.354,0.577,"--","79042","tRNA splicing endonuclease subunit 34","NS",0.450996737974212
"SYTL4",-0.804,-1.09,-0.93,0.354,0.577,"None","94121","synaptotagmin like 4","NS",0.450996737974212
"SMG7",0.742,-2.19,0.93,0.354,0.577,"--","9887","SMG7 nonsense mediated mRNA decay factor","NS",0.450996737974212
"RUNDC3A",0.78,0.172,0.928,0.355,0.578,"Endocrine","10900","RUN domain containing 3A","NS",0.449771646944906
"EIF4B",0.617,2.32,0.928,0.355,0.578,"--","1975","eukaryotic translation initiation factor 4B","NS",0.449771646944906
"MTMR12",-0.715,-1.43,-0.928,0.355,0.578,"--","54545","myotubularin related protein 12","NS",0.449771646944906
"WDR55",-0.762,-1.49,-0.929,0.355,0.578,"--","54853","WD repeat domain 55","NS",0.449771646944906
"PMF1-BGLAP",1.65,-5.35,0.927,0.356,0.579,"None","100527963","PMF1-BGLAP readthrough","NS",0.448550002027125
"COX6C",0.721,3.69,0.926,0.356,0.579,"None","1345","cytochrome c oxidase subunit 6C","NS",0.448550002027125
"DAD1",-0.887,4.17,-0.927,0.356,0.579,"None","1603","defender against cell death 1","NS",0.448550002027125
"MRPL58",-0.495,1.17,-0.927,0.356,0.579,"None","3396","mitochondrial ribosomal protein L58","NS",0.448550002027125
"CBR1",-0.689,3.79,-0.927,0.356,0.579,"None","873","carbonyl reductase 1","NS",0.448550002027125
"ADAT1",-0.855,-1.93,-0.924,0.357,0.58,"--","23536","adenosine deaminase tRNA specific 1","NS",0.447331783887807
"NOL11",-0.524,0.0677,-0.923,0.357,0.58,"--","25926","nucleolar protein 11","NS",0.447331783887807
"MCUB",0.749,-1.9,0.923,0.357,0.58,"Endocrine","55013","mitochondrial calcium uniporter dominant negative subunit beta","NS",0.447331783887807
"AP1AR",-1.16,-1.42,-0.925,0.357,0.58,"None","55435","adaptor related protein complex 1 associated regulatory protein","NS",0.447331783887807
"INPP5E",-1.57,-4.34,-0.925,0.357,0.58,"None","56623","inositol polyphosphate-5-phosphatase E","NS",0.447331783887807
"MICAL3",0.612,-0.177,0.924,0.357,0.58,"None","57553","microtubule associated monooxygenase, calponin and LIM domain containing 3","NS",0.447331783887807
"RNF25",0.688,-1.39,0.925,0.357,0.58,"--","64320","ring finger protein 25","NS",0.447331783887807
"MANEAL",0.721,-0.96,0.923,0.358,0.58,"None","149175","mannosidase endo-alpha like","NS",0.446116973356126
"DMWD",-1.36,-2.79,-0.923,0.358,0.58,"--","1762","DM1 locus, WD repeat containing","NS",0.446116973356126
"FBN1",-2.3,0.332,-0.922,0.358,0.581,"None","2200","fibrillin 1","NS",0.446116973356126
"TIMM9",1.43,-1.01,0.923,0.358,0.58,"None","26520","translocase of inner mitochondrial membrane 9","NS",0.446116973356126
"S100A6",1.73,3.56,0.923,0.358,0.58,"None","6277","S100 calcium binding protein A6","NS",0.446116973356126
"FBH1",-0.685,-1.33,-0.922,0.358,0.58,"--","84893","F-box DNA helicase 1","NS",0.446116973356126
"NSD3",-0.621,-0.96,-0.921,0.359,0.581,"--","54904","nuclear receptor binding SET domain protein 3","NS",0.444905551421681
"SLC12A4",0.678,-0.852,0.921,0.359,0.581,"Non-endocrine","6560","solute carrier family 12 member 4","NS",0.444905551421681
"ALKBH1",-1.33,-3.97,-0.921,0.359,0.581,"None","8846","alkB homolog 1, histone H2A dioxygenase","NS",0.444905551421681
"SGSM2",-0.789,-0.904,-0.921,0.359,0.581,"Endocrine","9905","small G protein signaling modulator 2","NS",0.444905551421681
"NOSTRIN",-1.18,-1.52,-0.919,0.36,0.582,"Non-endocrine","115677","nitric oxide synthase trafficking","NS",0.443697499232713
"DESI1",-0.87,-1.5,-0.918,0.36,0.583,"None","27351","desumoylating isopeptidase 1","NS",0.443697499232713
"PHAX",0.523,-0.701,0.919,0.36,0.582,"--","51808","phosphorylated adaptor for RNA export","NS",0.443697499232713
"CEP41",0.704,-1.19,0.916,0.361,0.584,"None","95681","centrosomal protein 41","NS",0.442492798094342
"PACSIN2",-0.604,1.73,-0.915,0.362,0.585,"Non-endocrine","11252","protein kinase C and casein kinase substrate in neurons 2","NS",0.441291429466834
"ATP8B1",-1.35,-2.24,-0.915,0.362,0.585,"Non-endocrine","5205","ATPase phospholipid transporting 8B1","NS",0.441291429466834
"MRPL57",0.861,-1.21,0.914,0.362,0.585,"None","78988","mitochondrial ribosomal protein L57","NS",0.441291429466834
"CACNA2D1",0.871,1.08,0.913,0.363,0.586,"None","781","calcium voltage-gated channel auxiliary subunit alpha2delta 1","NS",0.440093374963888
"EPPK1",-1.28,-0.298,-0.912,0.363,0.587,"None","83481","epiplakin 1","NS",0.440093374963888
"CRYZ",-0.777,4.59,-0.911,0.364,0.587,"None","1429","crystallin zeta","NS",0.438898616350944
"MT-ND1",0.876,-1.13,0.911,0.364,0.587,"None","4535","mitochondrially encoded NADH dehydrogenase 1","NS",0.438898616350944
"TBC1D22B",-0.672,-1.53,-0.912,0.364,0.587,"None","55633","TBC1 domain family member 22B","NS",0.438898616350944
"EDEM2",0.759,-2.35,0.911,0.364,0.587,"None","55741","ER degradation enhancing alpha-mannosidase like protein 2","NS",0.438898616350944
"ARFGAP2",-0.513,1.77,-0.911,0.364,0.587,"--","84364","ADP ribosylation factor GTPase activating protein 2","NS",0.438898616350944
"TSC22D1",0.933,-0.709,0.912,0.364,0.587,"--","8848","TSC22 domain family member 1","NS",0.438898616350944
"CACNA1H",-1.4,-2.68,-0.91,0.364,0.587,"Endocrine","8912","calcium voltage-gated channel subunit alpha1 H","NS",0.438898616350944
"CISD2",0.644,2.62,0.909,0.365,0.588,"None","493856","CDGSH iron sulfur domain 2","NS",0.437707135543525
"GSKIP",1.05,-0.601,0.909,0.365,0.588,"--","51527","GSK3B interacting protein","NS",0.437707135543525
"RFK",0.496,-0.0465,0.91,0.365,0.587,"None","55312","riboflavin kinase","NS",0.437707135543525
"LARP6",1.04,-3.06,0.909,0.365,0.588,"None","55323","La ribonucleoprotein 6, translational regulator","NS",0.437707135543525
"PPP1R1B",-1.54,-1.7,-0.909,0.365,0.588,"Non-endocrine","84152","protein phosphatase 1 regulatory inhibitor subunit 1B","NS",0.437707135543525
"TIMM8B",-1.07,-3.24,-0.906,0.366,0.589,"None","26521","translocase of inner mitochondrial membrane 8 homolog B","NS",0.436518914605589
"SARAF",0.753,0.282,0.906,0.366,0.589,"None","51669","store-operated calcium entry associated regulatory factor","NS",0.436518914605589
"TIMM8A",-0.846,-2.39,-0.905,0.367,0.59,"None","1678","translocase of inner mitochondrial membrane 8A","NS",0.435333935747911
"MRPL4",-0.477,0.87,-0.905,0.367,0.59,"--","51073","mitochondrial ribosomal protein L4","NS",0.435333935747911
"NEDD8",0.787,0.976,0.903,0.368,0.592,"None","4738","NEDD8 ubiquitin like modifier","NS",0.434152181326482
"MED25",0.859,-1.74,0.904,0.368,0.591,"--","81857","mediator complex subunit 25","NS",0.434152181326482
"TRAK1",1.48,-3.32,0.902,0.369,0.592,"None","22906","trafficking kinesin protein 1","NS",0.43297363384094
"CADM1",1.12,0.838,0.902,0.369,0.592,"Endocrine","23705","cell adhesion molecule 1","NS",0.43297363384094
"RERE",-0.617,-1.06,-0.901,0.369,0.592,"--","473","arginine-glutamic acid dipeptide repeats","NS",0.43297363384094
"PPIB",-0.559,6.39,-0.902,0.369,0.592,"None","5479","peptidylprolyl isomerase B","NS",0.43297363384094
"PCDHA7",-0.815,-0.393,-0.9,0.369,0.592,"None","56141","protocadherin alpha 7","NS",0.43297363384094
"ATAT1",-0.572,-1.21,-0.901,0.369,0.592,"None","79969","alpha tubulin acetyltransferase 1","NS",0.43297363384094
"TMEM11",0.571,2.02,0.901,0.369,0.592,"None","8834","transmembrane protein 11","NS",0.43297363384094
"LAPTM4A",-1.34,-2.54,-0.901,0.369,0.592,"--","9741","lysosomal protein transmembrane 4 alpha","NS",0.43297363384094
"KIAA0753",-1.48,-3.64,-0.901,0.369,0.592,"None","9851","KIAA0753","NS",0.43297363384094
"ZZEF1",-0.485,1.62,-0.9,0.37,0.592,"Endocrine","23140","zinc finger ZZ-type and EF-hand domain containing 1","NS",0.431798275933005
"CASKIN2",0.661,-1.08,0.899,0.37,0.594,"None","57513","CASK interacting protein 2","NS",0.431798275933005
"NEDD1",0.671,-1.16,0.898,0.371,0.594,"--","121441","NEDD1 gamma-tubulin ring complex targeting factor","NS",0.430626090384954
"INF2",-0.64,-0.254,-0.898,0.371,0.594,"--","64423","inverted formin, FH2 and WH2 domain containing","NS",0.430626090384954
"MGA",1.44,-3.01,0.895,0.372,0.596,"None","23269","MAX dimerization protein MGA","NS",0.429457060118102
"RPA2",0.483,1.22,0.897,0.372,0.595,"None","6118","replication protein A2","NS",0.429457060118102
"ZNF148",-1.11,-0.524,-0.896,0.372,0.595,"None","7707","zinc finger protein 148","NS",0.429457060118102
"ITPKC",-1.01,-1.11,-0.895,0.372,0.596,"None","80271","inositol-trisphosphate 3-kinase C","NS",0.429457060118102
"TRAF3IP2",0.648,-1.66,0.894,0.373,0.596,"None","10758","TRAF3 interacting protein 2","NS",0.428291168191312
"POLR3H",1.76,-4.77,0.893,0.373,0.597,"None","171568","RNA polymerase III subunit H","NS",0.428291168191312
"NOP53",-0.517,-0.798,-0.895,0.373,0.596,"None","29997","NOP53 ribosome biogenesis factor","NS",0.428291168191312
"RIOK1",-0.799,-2.01,-0.894,0.373,0.596,"--","83732","RIO kinase 1","NS",0.428291168191312
"AP1S2",0.886,0.523,0.891,0.374,0.598,"None","8905","adaptor related protein complex 1 subunit sigma 2","NS",0.42712839779952
"ZMYM4",0.872,-1.65,0.892,0.374,0.598,"--","9202","zinc finger MYM-type containing 4","NS",0.42712839779952
"SHARPIN",0.507,-0.864,0.89,0.375,0.599,"--","81858","SHANK associated RH domain interactor","NS",0.425968732272281
"RASSF4",-0.827,-2.42,-0.891,0.375,0.598,"None","83937","Ras association domain family member 4","NS",0.425968732272281
"HMG20B",0.917,-0.317,0.888,0.376,0.6,"--","10362","high mobility group 20B","NS",0.424812155072339
"KPTN",0.915,-2.61,0.887,0.376,0.6,"None","11133","kaptin, actin binding protein","NS",0.424812155072339
"PHF8",0.783,-1.25,0.887,0.376,0.6,"--","23133","PHD finger protein 8","NS",0.424812155072339
"ICAM2",-1.37,-3.13,-0.888,0.376,0.6,"None","3384","intercellular adhesion molecule 2","NS",0.424812155072339
"MRPS33",0.753,-0.0203,0.888,0.376,0.6,"--","51650","mitochondrial ribosomal protein S33","NS",0.424812155072339
"SOWAHC",0.646,-1.58,0.888,0.376,0.6,"None","65124","sosondowah ankyrin repeat domain family member C","NS",0.424812155072339
"SLC9A1",-0.524,-0.85,-0.888,0.376,0.6,"None","6548","solute carrier family 9 member A1","NS",0.424812155072339
"TOP3B",0.506,-1.1,0.888,0.376,0.6,"None","8940","DNA topoisomerase III beta","NS",0.424812155072339
"PDHX",-0.576,2.59,-0.886,0.377,0.601,"None","8050","pyruvate dehydrogenase complex component X","NS",0.423658649794207
"CAST",-0.683,1.69,-0.886,0.377,0.601,"--","831","calpastatin","NS",0.423658649794207
"GPNMB",2.17,-0.383,0.885,0.378,0.601,"None","10457","glycoprotein nmb","NS",0.422508200162775
"GRB14",-1.3,-1.82,-0.885,0.378,0.601,"None","2888","growth factor receptor bound protein 14","NS",0.422508200162775
"GSTZ1",0.584,1.01,0.884,0.378,0.601,"None","2954","glutathione S-transferase zeta 1","NS",0.422508200162775
"NDUFB5",0.463,1.72,0.884,0.378,0.601,"None","4711","NADH:ubiquinone oxidoreductase subunit B5","NS",0.422508200162775
"LUC7L3",0.566,0.401,0.884,0.378,0.601,"None","51747","LUC7 like 3 pre-mRNA splicing factor","NS",0.422508200162775
"ZMIZ1",0.737,-0.948,0.884,0.378,0.601,"None","57178","zinc finger MIZ-type containing 1","NS",0.422508200162775
"BAG1",-0.469,-0.478,-0.885,0.378,0.601,"--","573","BAG cochaperone 1","NS",0.422508200162775
"RPL30",-0.586,3.37,-0.884,0.378,0.601,"None","6156","ribosomal protein L30","NS",0.422508200162775
"SESN2",-0.831,-0.738,-0.884,0.378,0.601,"None","83667","sestrin 2","NS",0.422508200162775
"STOM",1.06,2.33,0.883,0.379,0.602,"None","2040","stomatin","NS",0.421360790031928
"SCYL3",-0.476,-0.416,-0.883,0.379,0.602,"None","57147","SCY1 like pseudokinase 3","NS",0.421360790031928
"SPAG1",-0.863,-1.48,-0.882,0.379,0.602,"None","6674","sperm associated antigen 1","NS",0.421360790031928
"PUS3",1.14,-2.71,0.881,0.38,0.603,"--","83480","pseudouridine synthase 3","NS",0.42021640338319
"ASMTL",-0.73,0.958,-0.88,0.38,0.604,"--","8623","acetylserotonin O-methyltransferase like","NS",0.42021640338319
"VTI1B",0.477,0.858,0.879,0.381,0.604,"--","10490","vesicle transport through interaction with t-SNAREs 1B","NS",0.419075024324381
"GABARAP",0.734,0.0655,0.879,0.381,0.604,"None","11337","GABA type A receptor-associated protein","NS",0.419075024324381
"CYP27A1",-0.817,1.98,-0.878,0.381,0.604,"None","1593","cytochrome P450 family 27 subfamily A member 1","NS",0.419075024324381
"MICU2",0.614,-2.09,0.879,0.381,0.604,"--","221154","mitochondrial calcium uptake 2","NS",0.419075024324381
"MED1",0.691,-1.61,0.879,0.381,0.604,"None","5469","mediator complex subunit 1","NS",0.419075024324381
"SFSWAP",0.476,-0.579,0.879,0.381,0.604,"None","6433","splicing factor SWAP","NS",0.419075024324381
"MED22",1.35,-2.45,0.88,0.381,0.604,"None","6837","mediator complex subunit 22","NS",0.419075024324381
"LAMB3",-2.7,-2.82,-0.877,0.382,0.605,"None","3914","laminin subunit beta 3","NS",0.417936637088291
"UTP3",0.504,-0.136,0.877,0.382,0.605,"None","57050","UTP3 small subunit processome component","NS",0.417936637088291
"SULT1A1",-1.25,0.303,-0.878,0.382,0.604,"None","6817","sulfotransferase family 1A member 1","NS",0.417936637088291
"NOLC1",-0.528,1.05,-0.877,0.382,0.605,"--","9221","nucleolar and coiled-body phosphoprotein 1","NS",0.417936637088291
"ACAP3",1.61,-4.4,0.875,0.383,0.606,"None","116983","ArfGAP with coiled-coil, ankyrin repeat and PH domains 3","NS",0.416801226031377
"EPC2",0.985,-3.07,0.876,0.383,0.605,"None","26122","enhancer of polycomb homolog 2","NS",0.416801226031377
"POLD2",-0.733,-1.76,-0.874,0.383,0.606,"--","5425","DNA polymerase delta 2, accessory subunit","NS",0.416801226031377
"SMC6",1.36,-2.71,0.875,0.383,0.606,"--","79677","structural maintenance of chromosomes 6","NS",0.416801226031377
"FOXJ3",-0.955,-2.22,-0.873,0.384,0.606,"None","22887","forkhead box J3","NS",0.415668775632469
"MACROD1",0.672,0.591,0.873,0.384,0.606,"None","28992","mono-ADP ribosylhydrolase 1","NS",0.415668775632469
"SOD1",0.646,3.99,0.874,0.384,0.606,"None","6647","superoxide dismutase 1","NS",0.415668775632469
"GPX2",-1.16,-1.21,-0.871,0.385,0.608,"None","2877","glutathione peroxidase 2","NS",0.414539270491499
"TPRKB",0.517,-0.207,0.871,0.385,0.608,"None","51002","TP53RK binding protein","NS",0.414539270491499
"PLEKHA2",1.15,0.486,0.871,0.385,0.608,"None","59339","pleckstrin homology domain containing A2","NS",0.414539270491499
"C1orf198",-0.706,-1.29,-0.871,0.385,0.608,"None","84886","chromosome 1 open reading frame 198","NS",0.414539270491499
"ADGRG1",0.899,0.929,0.872,0.385,0.607,"None","9289","adhesion G protein-coupled receptor G1","NS",0.414539270491499
"DPH2",-0.763,-1.52,-0.87,0.386,0.609,"None","1802","diphthamide biosynthesis 2","NS",0.413412695328245
"KMT2B",-1.25,-2.64,-0.869,0.386,0.609,"None","9757","lysine methyltransferase 2B","NS",0.413412695328245
"SEC11A",-0.627,2.05,-0.867,0.387,0.61,"--","23478","SEC11 homolog A, signal peptidase complex subunit","NS",0.412289034981089
"PECR",0.615,-1.25,0.869,0.387,0.609,"None","55825","peroxisomal trans-2-enoyl-CoA reductase","NS",0.412289034981089
"LSM12",0.485,0.729,0.865,0.388,0.611,"--","124801","LSM12 homolog","NS",0.411168274405793
"CYP4V2",-0.903,0.287,-0.866,0.388,0.611,"None","285440","cytochrome P450 family 4 subfamily V member 2","NS",0.411168274405793
"LCP1",1.07,0.277,0.866,0.388,0.611,"None","3936","lymphocyte cytosolic protein 1","NS",0.411168274405793
"RASGRF2",-1.33,-5.55,-0.865,0.388,0.611,"None","5924","Ras protein specific guanine nucleotide releasing factor 2","NS",0.411168274405793
"FTCD",-1.72,-0.00171,-0.865,0.389,0.611,"None","10841","formimidoyltransferase cyclodeaminase","NS",0.410050398674292
"FOXP1",0.967,-2.71,0.863,0.389,0.612,"None","27086","forkhead box P1","NS",0.410050398674292
"CIAO2B",0.812,-0.505,0.865,0.389,0.611,"None","51647","cytosolic iron-sulfur assembly component 2B","NS",0.410050398674292
"ANKRD28",0.589,-1.48,0.863,0.39,0.612,"None","23243","ankyrin repeat domain 28","NS",0.408935392973501
"FTH1",-1.21,3.61,-0.862,0.39,0.612,"None","2495","ferritin heavy chain 1","NS",0.408935392973501
"STK26",-0.593,-0.199,-0.863,0.39,0.612,"--","51765","serine/threonine kinase 26","NS",0.408935392973501
"PRKAB1",-0.562,-1.05,-0.863,0.39,0.612,"--","5564","protein kinase AMP-activated non-catalytic subunit beta 1","NS",0.408935392973501
"ATPAF1",0.478,-0.275,0.863,0.39,0.612,"--","64756","ATP synthase mitochondrial F1 complex assembly factor 1","NS",0.408935392973501
"PYROXD1",-1.21,-2.42,-0.862,0.39,0.612,"--","79912","pyridine nucleotide-disulphide oxidoreductase domain 1","NS",0.408935392973501
"TRMT2B",0.822,-2.34,0.863,0.39,0.612,"--","79979","tRNA methyltransferase 2 homolog B","NS",0.408935392973501
"PRADC1",1.24,-3.63,0.863,0.39,0.612,"None","84279","protease associated domain containing 1","NS",0.408935392973501
"DCTD",-0.678,-0.545,-0.861,0.391,0.613,"--","1635","dCMP deaminase","NS",0.407823242604133
"FKBP11",-1.38,2.89,-0.861,0.391,0.613,"None","51303","FKBP prolyl isomerase 11","NS",0.407823242604133
"RNF2",0.683,-0.484,0.86,0.391,0.614,"--","6045","ring finger protein 2","NS",0.407823242604133
"ARMCX3",0.458,1.34,0.859,0.392,0.614,"None","51566","armadillo repeat containing X-linked 3","NS",0.406713932979543
"TCAF2",-1.28,1.62,-0.856,0.393,0.616,"None","285966","TRPM8 channel associated factor 2","NS",0.405607449624573
"PPL",-0.714,1.58,-0.858,0.393,0.615,"Endocrine","5493","periplakin","NS",0.405607449624573
"CD74",1.33,-2.78,0.856,0.393,0.616,"Non-endocrine","972","CD74 molecule","NS",0.405607449624573
"ADGRL1",-1.2,-2.13,-0.855,0.394,0.617,"--","22859","adhesion G protein-coupled receptor L1","NS",0.404503778174426
"RPL7L1",-0.535,-0.339,-0.855,0.394,0.617,"--","285855","ribosomal protein L7 like 1","NS",0.404503778174426
"NUFIP2",-0.459,-0.0156,-0.854,0.394,0.617,"--","57532","nuclear FMR1 interacting protein 2","NS",0.404503778174426
"FAAH2",1.65,-4.16,0.853,0.395,0.618,"None","158584","fatty acid amide hydrolase 2","NS",0.40340290437354
"GIGYF2",-0.537,0.827,-0.854,0.395,0.618,"None","26058","GRB10 interacting GYF protein 2","NS",0.40340290437354
"LSG1",-0.453,0.147,-0.854,0.395,0.617,"--","55341","large 60S subunit nuclear export GTPase 1","NS",0.40340290437354
"CACFD1",0.717,1.23,0.852,0.396,0.619,"--","11094","calcium channel flower domain containing 1","NS",0.402304814074488
"SYNRG",0.482,2.55,0.852,0.396,0.618,"None","11276","synergin gamma","NS",0.402304814074488
"MTFMT",-0.859,-1.16,-0.851,0.396,0.619,"--","123263","mitochondrial methionyl-tRNA formyltransferase","NS",0.402304814074488
"APEX1",0.478,3.03,0.852,0.396,0.618,"--","328","apurinic/apyrimidinic endodeoxyribonuclease 1","NS",0.402304814074488
"TBCC",0.651,1.25,0.851,0.396,0.619,"--","6903","tubulin folding cofactor C","NS",0.402304814074488
"GEMIN6",-0.734,-1.2,-0.852,0.396,0.619,"None","79833","gem nuclear organelle associated protein 6","NS",0.402304814074488
"TCAF1",-0.476,0.765,-0.851,0.396,0.619,"None","9747","TRPM8 channel associated factor 1","NS",0.402304814074488
"INS",2.41,4.73,0.85,0.397,0.619,"None","3630","insulin","NS",0.401209493236885
"LAMP2",0.566,3.39,0.849,0.397,0.62,"--","3920","lysosomal associated membrane protein 2","NS",0.401209493236885
"SPIRE1",0.805,-2.54,0.849,0.397,0.62,"None","56907","spire type actin nucleation factor 1","NS",0.401209493236885
"TRPM3",-0.777,-1.94,-0.849,0.397,0.62,"Endocrine","80036","transient receptor potential cation channel subfamily M member 3","NS",0.401209493236885
"PNMA1",0.595,-1.07,0.849,0.397,0.62,"--","9240","PNMA family member 1","NS",0.401209493236885
"CPSF4",1.09,-2.38,0.848,0.398,0.62,"--","10898","cleavage and polyadenylation specific factor 4","NS",0.400116927926312
"RBM3",0.928,2.43,0.848,0.398,0.62,"None","5935","RNA binding motif protein 3","NS",0.400116927926312
"FAM120B",0.56,0.578,0.849,0.398,0.62,"--","84498","family with sequence similarity 120B","NS",0.400116927926312
"GFM1",-0.497,2.19,-0.847,0.398,0.621,"--","85476","G elongation factor mitochondrial 1","NS",0.400116927926312
"ZFHX3",1.44,-4.19,0.847,0.399,0.621,"None","463","zinc finger homeobox 3","NS",0.399027104313252
"MRPL40",-0.602,0.0499,-0.847,0.399,0.621,"None","64976","mitochondrial ribosomal protein L40","NS",0.399027104313252
"CRB3",-1.2,-3.23,-0.846,0.399,0.621,"--","92359","crumbs cell polarity complex component 3","NS",0.399027104313252
"NAPRT",1.2,1.28,0.846,0.399,0.621,"None","93100","nicotinate phosphoribosyltransferase","NS",0.399027104313252
"NUDT3",-0.479,1.18,-0.844,0.4,0.622,"--","11165","nudix hydrolase 3","NS",0.397940008672038
"AMPD2",0.774,3.41,0.845,0.4,0.622,"Endocrine","271","adenosine monophosphate deaminase 2","NS",0.397940008672038
"KCNH2",-0.923,-2.72,-0.844,0.4,0.622,"Endocrine","3757","potassium voltage-gated channel subfamily H member 2","NS",0.397940008672038
"TNRC6B",0.785,-1.34,0.842,0.401,0.623,"None","23112","trinucleotide repeat containing adaptor 6B","NS",0.396855627379818
"TBC1D10B",0.452,-1.59,0.842,0.401,0.623,"--","26000","TBC1 domain family member 10B","NS",0.396855627379818
"ME2",0.535,2.67,0.843,0.401,0.623,"--","4200","malic enzyme 2","NS",0.396855627379818
"MT-ND2",1.24,0.0787,0.843,0.401,0.623,"None","4536","mitochondrially encoded NADH dehydrogenase 2","NS",0.396855627379818
"RALGAPA1",0.58,-0.265,0.841,0.402,0.624,"--","253959","Ral GTPase activating protein catalytic subunit alpha 1","NS",0.39577394691553
"NDRG2",-1.14,-0.0998,-0.841,0.402,0.623,"Non-endocrine","57447","NDRG family member 2","NS",0.39577394691553
