"Feature","Coefficient","Average level","T_statistic","P_value","Adjusted p_value","Associated proportions","Gene_ID","Description","sig","negLogPval"
"SAMD1",0.672,3.79,1.3,0.197,0.484,"None","90378","sterile alpha motif domain containing 1","NS",0.705533773838407
"NUP210L",-1.58,-1.42,-1.3,0.197,0.484,"None","91181","nucleoporin 210 like","NS",0.705533773838407
"MAD2L2",0.779,4.12,1.3,0.198,0.486,"None","10459","mitotic arrest deficient 2 like 2","NS",0.703334809738469
"C1orf162",-1.11,2.38,-1.3,0.198,0.485,"None","128346","chromosome 1 open reading frame 162","NS",0.703334809738469
"CCDC58",0.64,2.6,1.3,0.198,0.484,"None","131076","coiled-coil domain containing 58","NS",0.703334809738469
"C6orf163",-1.13,-0.472,-1.3,0.198,0.485,"None","206412","chromosome 6 open reading frame 163","NS",0.703334809738469
"NID2",0.895,2.53,1.3,0.198,0.485,"None","22795","nidogen 2","NS",0.703334809738469
"DMXL2",-0.977,5.84,-1.3,0.198,0.485,"None","23312","Dmx like 2","NS",0.703334809738469
"GPR1",1.49,-2.37,1.32,0.198,0.485,"None","2825","G protein-coupled receptor 1","NS",0.703334809738469
"SAA1",2.6,-0.61,1.3,0.198,0.485,"None","6288","serum amyloid A1","NS",0.703334809738469
"C12orf73",1.06,2.58,1.3,0.198,0.485,"None","728568","chromosome 12 open reading frame 73","NS",0.703334809738469
"TUBB1",-1.31,1.24,-1.3,0.198,0.485,"None","81027","tubulin beta 1 class VI","NS",0.703334809738469
"LOC105376748",1.02,-0.0545,1.29,0.199,0.486,"None","105376748","uncharacterized LOC105376748","NS",0.701146923590293
"SGMS2",-1.39,7.06,-1.29,0.199,0.486,"None","166929","sphingomyelin synthase 2","NS",0.701146923590293
"DUSP4",1.31,5.77,1.29,0.199,0.487,"None","1846","dual specificity phosphatase 4","NS",0.701146923590293
"EIF4A2",-0.562,9.41,-1.29,0.199,0.487,"None","1974","eukaryotic translation initiation factor 4A2","NS",0.701146923590293
"IGSF10",1.53,0.04,1.29,0.199,0.487,"None","285313","immunoglobulin superfamily member 10","NS",0.701146923590293
"RFESD",1.15,-0.301,1.29,0.199,0.486,"None","317671","Rieske Fe-S domain containing","NS",0.701146923590293
"NME3",-0.637,5.43,-1.29,0.199,0.487,"None","4832","NME/NM23 nucleoside diphosphate kinase 3","NS",0.701146923590293
"NUP54",-0.717,5.28,-1.29,0.199,0.487,"None","53371","nucleoporin 54","NS",0.701146923590293
"PNLIPRP2",3.8,8.59,1.29,0.199,0.487,"None","5408","pancreatic lipase related protein 2 (gene/pseudogene)","NS",0.701146923590293
"BIK",1.13,1.31,1.29,0.199,0.486,"None","638","BCL2 interacting killer","NS",0.701146923590293
"DIAPH3",1.78,-1.33,1.3,0.199,0.486,"None","81624","diaphanous related formin 3","NS",0.701146923590293
"RNFT2",-1,2.31,-1.29,0.199,0.486,"None","84900","ring finger protein, transmembrane 2","NS",0.701146923590293
"HRK",-1.95,2.67,-1.29,0.199,0.486,"None","8739","harakiri, BCL2 interacting protein","NS",0.701146923590293
"LRCOL1",-1.32,-1.93,-1.29,0.2,0.488,"None","100507055","leucine rich colipase like 1","NS",0.698970004336019
"CCDC85A",-1.37,-0.0157,-1.29,0.2,0.488,"None","114800","coiled-coil domain containing 85A","NS",0.698970004336019
"C1orf210",0.71,3.7,1.29,0.2,0.487,"None","149466","chromosome 1 open reading frame 210","NS",0.698970004336019
"EN2",1.57,-2.22,1.3,0.2,0.488,"None","2020","engrailed homeobox 2","NS",0.698970004336019
"SKA1",1.44,-1.05,1.29,0.2,0.487,"None","220134","spindle and kinetochore associated complex subunit 1","NS",0.698970004336019
"EFR3B",-0.877,3.64,-1.29,0.2,0.488,"None","22979","EFR3 homolog B","NS",0.698970004336019
"ANGEL1",-0.672,5.94,-1.29,0.2,0.488,"None","23357","angel homolog 1","NS",0.698970004336019
"FAM133A",-1.29,0.841,-1.29,0.2,0.488,"None","286499","family with sequence similarity 133 member A","NS",0.698970004336019
"POLN",1.33,-1.23,1.29,0.2,0.488,"None","353497","DNA polymerase nu","NS",0.698970004336019
"SPDYE5",-1.54,-0.916,-1.29,0.2,0.488,"None","442590","speedy/RINGO cell cycle regulator family member E5","NS",0.698970004336019
"MRNIP",-0.676,5.31,-1.29,0.2,0.488,"None","51149","MRN complex interacting protein","NS",0.698970004336019
"CDK12",-0.641,5.93,-1.29,0.2,0.487,"None","51755","cyclin dependent kinase 12","NS",0.698970004336019
"POU3F2",1.96,-2.36,1.3,0.2,0.487,"None","5454","POU class 3 homeobox 2","NS",0.698970004336019
"ZC3H11B",-0.809,-0.76,-1.29,0.2,0.488,"None","643136","zinc finger CCCH-type containing 11B","NS",0.698970004336019
"FOXP4-AS1",1.1,-0.14,1.29,0.201,0.49,"None","101060264","FOXP4 antisense RNA 1","NS",0.696803942579511
"IL34",1.06,0.918,1.29,0.201,0.49,"None","146433","interleukin 34","NS",0.696803942579511
"ZNF676",1.11,0.098,1.29,0.201,0.489,"None","163223","zinc finger protein 676","NS",0.696803942579511
"PXT1",1.33,-2.35,1.3,0.201,0.489,"None","222659","peroxisomal testis enriched protein 1","NS",0.696803942579511
"LPIN1",-0.884,6.34,-1.29,0.201,0.49,"None","23175","lipin 1","NS",0.696803942579511
"RGCC",-1,5.2,-1.29,0.201,0.488,"None","28984","regulator of cell cycle","NS",0.696803942579511
"G0S2",1.47,4.31,1.29,0.201,0.489,"None","50486","G0/G1 switch 2","NS",0.696803942579511
"G2E3",0.584,3.5,1.29,0.201,0.489,"None","55632","G2/M-phase specific E3 ubiquitin protein ligase","NS",0.696803942579511
"LMO3",1.61,2.67,1.29,0.201,0.489,"None","55885","LIM domain only 3","NS",0.696803942579511
"BARHL1",-2.01,-0.484,-1.29,0.201,0.488,"None","56751","BarH like homeobox 1","NS",0.696803942579511
"SLC1A7",1.73,-0.863,1.29,0.201,0.489,"None","6512","solute carrier family 1 member 7","NS",0.696803942579511
"TSPAN4",0.654,3.7,1.29,0.201,0.489,"None","7106","tetraspanin 4","NS",0.696803942579511
"CNTNAP4",-1.47,-2.34,-1.3,0.201,0.489,"None","85445","contactin associated protein family member 4","NS",0.696803942579511
"STX10",0.58,4.18,1.29,0.201,0.49,"None","8677","syntaxin 10","NS",0.696803942579511
"FBXO45",-0.671,4.55,-1.28,0.202,0.49,"None","200933","F-box protein 45","NS",0.694648630553376
"ZNF584",-0.692,3.16,-1.29,0.202,0.49,"None","201514","zinc finger protein 584","NS",0.694648630553376
"TTC9C",0.892,2.14,1.29,0.202,0.49,"None","283237","tetratricopeptide repeat domain 9C","NS",0.694648630553376
"NEK5",-0.991,-0.433,-1.28,0.202,0.491,"None","341676","NIMA related kinase 5","NS",0.694648630553376
"ITGA3",-0.593,6.11,-1.29,0.202,0.49,"None","3675","integrin subunit alpha 3","NS",0.694648630553376
"LINC00595",-1.53,-0.983,-1.29,0.202,0.49,"None","414243","long intergenic non-protein coding RNA 595","NS",0.694648630553376
"AARD",-1.16,-0.136,-1.29,0.202,0.49,"None","441376","alanine and arginine rich domain containing protein","NS",0.694648630553376
"MTERF3",0.761,2.64,1.28,0.202,0.49,"None","51001","mitochondrial transcription termination factor 3","NS",0.694648630553376
"JAM2",1.46,1.74,1.29,0.202,0.49,"None","58494","junctional adhesion molecule 2","NS",0.694648630553376
"PHGR1",1.99,1.62,1.29,0.202,0.49,"None","644844","proline, histidine and glycine rich 1","NS",0.694648630553376
"MACROH2A1",-0.722,7.36,-1.29,0.202,0.49,"None","9555","macroH2A.1 histone","NS",0.694648630553376
"SDSL",0.767,3.3,1.28,0.203,0.492,"None","113675","serine dehydratase like","NS",0.692503962086787
"GRAMD2A",1.42,-0.541,1.28,0.203,0.492,"None","196996","GRAM domain containing 2A","NS",0.692503962086787
"ESRRB",-1.61,-0.251,-1.28,0.203,0.492,"None","2103","estrogen related receptor beta","NS",0.692503962086787
"ARHGEF26",-0.754,3.49,-1.28,0.203,0.492,"None","26084","Rho guanine nucleotide exchange factor 26","NS",0.692503962086787
"MYEOV",1.54,-1.04,1.28,0.203,0.492,"None","26579","myeloma overexpressed","NS",0.692503962086787
"LAMP3",1.5,1.9,1.28,0.203,0.491,"None","27074","lysosomal associated membrane protein 3","NS",0.692503962086787
"IGSF22",-0.926,2.08,-1.28,0.203,0.492,"None","283284","immunoglobulin superfamily member 22","NS",0.692503962086787
"ZNF493",0.868,3.18,1.28,0.203,0.492,"None","284443","zinc finger protein 493","NS",0.692503962086787
"KIFC1",1.65,-0.783,1.28,0.203,0.492,"None","3833","kinesin family member C1","NS",0.692503962086787
"MYBPC2",1.33,-1.75,1.28,0.203,0.492,"None","4606","myosin binding protein C2","NS",0.692503962086787
"NEDD4",0.96,2.71,1.28,0.203,0.492,"None","4734","NEDD4 E3 ubiquitin protein ligase","NS",0.692503962086787
"SUCO",-0.68,7.84,-1.28,0.203,0.492,"None","51430","SUN domain containing ossification factor","NS",0.692503962086787
"PLCG2",1.01,2.5,1.28,0.203,0.492,"None","5336","phospholipase C gamma 2","NS",0.692503962086787
"BRF2",-0.642,3.42,-1.28,0.203,0.492,"None","55290","BRF2 RNA polymerase III transcription initiation factor subunit","NS",0.692503962086787
"ARHGAP15",1.36,-1.17,1.28,0.203,0.492,"None","55843","Rho GTPase activating protein 15","NS",0.692503962086787
"LOXL4",1.89,5.32,1.28,0.203,0.492,"None","84171","lysyl oxidase like 4","NS",0.692503962086787
"SHF",0.796,1.6,1.28,0.203,0.492,"None","90525","Src homology 2 domain containing F","NS",0.692503962086787
"TUBA3E",1.87,-1.93,1.29,0.204,0.492,"None","112714","tubulin alpha 3e","NS",0.690369832574101
"COX6B2",1.29,-1.7,1.28,0.204,0.493,"None","125965","cytochrome c oxidase subunit 6B2","NS",0.690369832574101
"FAM91A1",-0.65,6.36,-1.28,0.204,0.493,"None","157769","family with sequence similarity 91 member A1","NS",0.690369832574101
"ZNF383",-0.747,2.85,-1.28,0.204,0.493,"None","163087","zinc finger protein 383","NS",0.690369832574101
"DSTNP2",-0.673,2.28,-1.28,0.204,0.493,"None","171220","DSTN pseudogene 2","NS",0.690369832574101
"PEG10",-1.07,7.17,-1.28,0.204,0.493,"None","23089","paternally expressed 10","NS",0.690369832574101
"NOCT",0.782,4.66,1.28,0.204,0.493,"None","25819","nocturnin","NS",0.690369832574101
"DPY19L2",-1.18,3.31,-1.28,0.204,0.492,"None","283417","dpy-19 like 2","NS",0.690369832574101
"ZFP41",-0.695,2.19,-1.28,0.204,0.493,"None","286128","ZFP41 zinc finger protein","NS",0.690369832574101
"LAP3",0.794,5.43,1.28,0.204,0.493,"None","51056","leucine aminopeptidase 3","NS",0.690369832574101
"ZNF444",0.586,4.48,1.28,0.204,0.493,"None","55311","zinc finger protein 444","NS",0.690369832574101
"PTPN12",0.617,5.51,1.28,0.204,0.492,"None","5782","protein tyrosine phosphatase non-receptor type 12","NS",0.690369832574101
"GPR135",-0.724,3.17,-1.28,0.204,0.493,"None","64582","G protein-coupled receptor 135","NS",0.690369832574101
"SUPV3L1",-0.979,5.06,-1.28,0.204,0.493,"None","6832","Suv3 like RNA helicase","NS",0.690369832574101
"HOPX",-0.986,5.66,-1.28,0.204,0.492,"None","84525","HOP homeobox","NS",0.690369832574101
"CPNE1",0.629,5.3,1.28,0.204,0.493,"None","8904","copine 1","NS",0.690369832574101
"PHLDB2",-0.618,6.13,-1.28,0.204,0.493,"None","90102","pleckstrin homology like domain family B member 2","NS",0.690369832574101
"COQ10A",-0.551,4.09,-1.28,0.204,0.492,"None","93058","coenzyme Q10A","NS",0.690369832574101
"CNTF",-1.08,0.566,-1.28,0.205,0.495,"None","1270","ciliary neurotrophic factor","NS",0.688246138944246
"COL11A2",-0.959,0.805,-1.28,0.205,0.495,"None","1302","collagen type XI alpha 2 chain","NS",0.688246138944246
"CDC14C",2.95,-2.52,1.31,0.205,0.495,"None","168448","cell division cycle 14C","NS",0.688246138944246
"SNHG1",0.766,4.32,1.28,0.205,0.494,"None","23642","small nucleolar RNA host gene 1","NS",0.688246138944246
"STAP1",1.17,-1.96,1.28,0.205,0.495,"None","26228","signal transducing adaptor family member 1","NS",0.688246138944246
"SLC9C2",-1.6,-1.32,-1.28,0.205,0.495,"None","284525","solute carrier family 9 member C2 (putative)","NS",0.688246138944246
"ZNF517",-0.704,2.63,-1.28,0.205,0.493,"None","340385","zinc finger protein 517","NS",0.688246138944246
"GIMAP6",1.49,1.98,1.28,0.205,0.495,"None","474344","GTPase, IMAP family member 6","NS",0.688246138944246
"ZNF334",-0.877,3.22,-1.28,0.205,0.494,"None","55713","zinc finger protein 334","NS",0.688246138944246
"ZFAND3",-0.688,7.04,-1.28,0.205,0.494,"None","60685","zinc finger AN1-type containing 3","NS",0.688246138944246
"RPL39L",1.35,-0.807,1.27,0.206,0.495,"None","116832","ribosomal protein L39 like","NS",0.686132779630847
"MROH8",-0.605,2.02,-1.27,0.206,0.497,"None","140699","maestro heat like repeat family member 8","NS",0.686132779630847
"TMEM217",1.96,0.81,1.27,0.206,0.496,"None","221468","transmembrane protein 217","NS",0.686132779630847
"LRRC32",1.22,3.8,1.27,0.206,0.496,"None","2615","leucine rich repeat containing 32","NS",0.686132779630847
"MRPL48",0.707,3.41,1.27,0.206,0.495,"None","51642","mitochondrial ribosomal protein L48","NS",0.686132779630847
"RORA",-0.97,6.6,-1.27,0.206,0.495,"None","6095","RAR related orphan receptor A","NS",0.686132779630847
"LOC643802",-1.36,-2.47,-1.3,0.206,0.497,"None","643802","u3 small nucleolar ribonucleoprotein protein MPP10-like","NS",0.686132779630847
"ZSWIM1",0.73,2.54,1.27,0.206,0.495,"None","90204","zinc finger SWIM-type containing 1","NS",0.686132779630847
"LSM11",1.02,1.84,1.27,0.207,0.497,"None","134353","LSM11, U7 small nuclear RNA associated","NS",0.684029654543082
"WDR7",-0.847,4.72,-1.27,0.207,0.497,"None","23335","WD repeat domain 7","NS",0.684029654543082
"STH",-1.36,-2.65,-1.29,0.207,0.497,"None","246744","saitohin","NS",0.684029654543082
"PTPN22",1.21,-0.936,1.27,0.207,0.497,"None","26191","protein tyrosine phosphatase non-receptor type 22","NS",0.684029654543082
"SPINK4",1.39,0.797,1.27,0.207,0.497,"None","27290","serine peptidase inhibitor Kazal type 4","NS",0.684029654543082
"HOXA2",1.11,-1.86,1.27,0.207,0.497,"None","3199","homeobox A2","NS",0.684029654543082
"MSH5",-1.23,0.984,-1.27,0.207,0.498,"None","4439","mutS homolog 5","NS",0.684029654543082
"NEB",1.03,0.445,1.27,0.207,0.497,"None","4703","nebulin","NS",0.684029654543082
"NUP98",-0.746,6.85,-1.27,0.207,0.497,"None","4928","nucleoporin 98 and 96 precursor","NS",0.684029654543082
"MEX3C",0.829,5.38,1.27,0.207,0.497,"None","51320","mex-3 RNA binding family member C","NS",0.684029654543082
"CLIP2",0.556,5.54,1.27,0.207,0.498,"None","7461","CAP-Gly domain containing linker protein 2","NS",0.684029654543082
"PDRG1",-0.904,4.18,-1.27,0.207,0.497,"None","81572","p53 and DNA damage regulated 1","NS",0.684029654543082
"PSMB8-AS1",1.24,0.866,1.27,0.208,0.498,"None","100507463","PSMB8 antisense RNA 1 (head to head)","NS",0.681936665037238
"C1QTNF2",-1.06,-0.979,-1.27,0.208,0.499,"None","114898","C1q and TNF related 2","NS",0.681936665037238
"TCEAL2",-0.812,5.03,-1.27,0.208,0.499,"None","140597","transcription elongation factor A like 2","NS",0.681936665037238
"LCA5L",-0.903,2.05,-1.27,0.208,0.498,"None","150082","lebercilin LCA5 like","NS",0.681936665037238
"F12",-1.19,1.3,-1.27,0.208,0.498,"None","2161","coagulation factor XII","NS",0.681936665037238
"AFF2",1.21,0.425,1.27,0.208,0.498,"None","2334","AF4/FMR2 family member 2","NS",0.681936665037238
"BAZ2B",-0.589,6.2,-1.27,0.208,0.499,"None","29994","bromodomain adjacent to zinc finger domain 2B","NS",0.681936665037238
"MYH1",2.01,-2.5,1.28,0.208,0.499,"None","4619","myosin heavy chain 1","NS",0.681936665037238
"PGR",-1.09,5,-1.27,0.208,0.498,"None","5241","progesterone receptor","NS",0.681936665037238
"PCDHGA7",-0.917,0.794,-1.27,0.208,0.498,"None","56108","protocadherin gamma subfamily A, 7","NS",0.681936665037238
"BIRC6",-0.619,6.59,-1.27,0.208,0.499,"None","57448","baculoviral IAP repeat containing 6","NS",0.681936665037238
"TSSK6",1.15,0.0718,1.27,0.208,0.499,"None","83983","testis specific serine kinase 6","NS",0.681936665037238
"KYAT1",1.46,-0.646,1.27,0.208,0.499,"None","883","kynurenine aminotransferase 1","NS",0.681936665037238
"ERI1",0.776,2.91,1.27,0.208,0.499,"None","90459","exoribonuclease 1","NS",0.681936665037238
"ARL11",1.27,-1.33,1.27,0.209,0.499,"None","115761","ADP ribosylation factor like GTPase 11","NS",0.679853713888946
"LIMCH1",-0.576,6.49,-1.26,0.209,0.501,"None","22998","LIM and calponin homology domains 1","NS",0.679853713888946
"GART",0.658,4.72,1.26,0.209,0.501,"None","2618","phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","NS",0.679853713888946
"SNX15",-1.16,-0.734,-1.27,0.209,0.5,"None","29907","sorting nexin 15","NS",0.679853713888946
"TBC1D10C",-1.19,-0.127,-1.27,0.209,0.499,"None","374403","TBC1 domain family member 10C","NS",0.679853713888946
"MRPL27",0.81,3.7,1.27,0.209,0.5,"None","51264","mitochondrial ribosomal protein L27","NS",0.679853713888946
"PCDHA2",-1.19,0.428,-1.27,0.209,0.499,"None","56146","protocadherin alpha 2","NS",0.679853713888946
"CCL8",2.39,0.121,1.26,0.209,0.5,"None","6355","C-C motif chemokine ligand 8","NS",0.679853713888946
"UAP1",0.62,6.29,1.26,0.209,0.5,"None","6675","UDP-N-acetylglucosamine pyrophosphorylase 1","NS",0.679853713888946
"FGF5",2.34,-0.934,1.26,0.21,0.502,"None","2250","fibroblast growth factor 5","NS",0.677780705266081
"ATXN1L",-0.843,6.48,-1.26,0.21,0.501,"None","342371","ataxin 1 like","NS",0.677780705266081
"ITIH1",-1.31,-1.71,-1.27,0.21,0.501,"None","3697","inter-alpha-trypsin inhibitor heavy chain 1","NS",0.677780705266081
"JUND",-1.32,10.7,-1.26,0.21,0.501,"None","3727","JunD proto-oncogene, AP-1 transcription factor subunit","NS",0.677780705266081
"MREG",-0.711,2.8,-1.26,0.21,0.503,"None","55686","melanoregulin","NS",0.677780705266081
"EDEM3",0.767,5.88,1.26,0.21,0.502,"None","80267","ER degradation enhancing alpha-mannosidase like protein 3","NS",0.677780705266081
"IVNS1ABP",0.582,6,1.26,0.211,0.503,"None","10625","influenza virus NS1A binding protein","NS",0.675717544702307
"SLC47A2",1.4,-1.68,1.26,0.211,0.503,"None","146802","solute carrier family 47 member 2","NS",0.675717544702307
"CST2",-2.42,1.31,-1.26,0.211,0.503,"None","1470","cystatin SA","NS",0.675717544702307
"C2CD6",-1.5,-0.233,-1.26,0.211,0.503,"None","151254","C2 calcium dependent domain containing 6","NS",0.675717544702307
"GYS2",2.28,-2.43,1.31,0.211,0.503,"None","2998","glycogen synthase 2","NS",0.675717544702307
"LGALS3BP",-0.71,8.18,-1.26,0.211,0.503,"None","3959","galectin 3 binding protein","NS",0.675717544702307
"RNF224",-2.09,-1.09,-1.26,0.211,0.503,"None","643596","ring finger protein 224","NS",0.675717544702307
"SNHG20",0.586,2.57,1.26,0.211,0.504,"None","654434","small nucleolar RNA host gene 20","NS",0.675717544702307
"AGMAT",1.17,0.237,1.26,0.211,0.503,"None","79814","agmatinase","NS",0.675717544702307
"SGIP1",-0.939,3.25,-1.26,0.211,0.503,"None","84251","SH3GL interacting endocytic adaptor 1","NS",0.675717544702307
"UTP23",0.636,4.46,1.26,0.211,0.503,"None","84294","UTP23 small subunit processome component","NS",0.675717544702307
"PDLIM1",0.732,6.71,1.26,0.211,0.503,"None","9124","PDZ and LIM domain 1","NS",0.675717544702307
"KLLN",-1.27,0.33,-1.26,0.212,0.504,"None","100144748","killin, p53 regulated DNA replication inhibitor","NS",0.673664139071249
"SPRY2",1.1,5.67,1.26,0.212,0.505,"None","10253","sprouty RTK signaling antagonist 2","NS",0.673664139071249
"LOC105373958",1.08,0.095,1.26,0.212,0.505,"None","105373958","uncharacterized LOC105373958","NS",0.673664139071249
"PGLS",0.579,4.71,1.26,0.212,0.504,"None","25796","6-phosphogluconolactonase","NS",0.673664139071249
"HCAR1",1.11,-2.04,1.26,0.212,0.504,"None","27198","hydroxycarboxylic acid receptor 1","NS",0.673664139071249
"IL19",-1.81,-1.98,-1.27,0.212,0.504,"None","29949","interleukin 19","NS",0.673664139071249
"ZNF331",-0.76,6.14,-1.26,0.212,0.504,"None","55422","zinc finger protein 331","NS",0.673664139071249
"USP37",-0.845,3.92,-1.26,0.212,0.504,"None","57695","ubiquitin specific peptidase 37","NS",0.673664139071249
"TAF13",0.64,4.78,1.26,0.212,0.504,"None","6884","TATA-box binding protein associated factor 13","NS",0.673664139071249
"LBHD1",-0.836,1.45,-1.26,0.212,0.504,"None","79081","LBH domain containing 1","NS",0.673664139071249
"METTL26",0.657,4.48,1.26,0.212,0.505,"None","84326","methyltransferase like 26","NS",0.673664139071249
"TSPYL5",-0.663,5.94,-1.26,0.212,0.504,"None","85453","TSPY like 5","NS",0.673664139071249
"MYSM1",-0.796,5.97,-1.25,0.213,0.506,"None","114803","Myb like, SWIRM and MPN domains 1","NS",0.671620396561262
"TMEM37",-1.24,5.03,-1.25,0.213,0.506,"None","140738","transmembrane protein 37","NS",0.671620396561262
"CEP120",-0.625,5.19,-1.25,0.213,0.506,"None","153241","centrosomal protein 120","NS",0.671620396561262
"FANCD2",0.971,1.14,1.25,0.213,0.506,"None","2177","FA complementation group D2","NS",0.671620396561262
"FDXR",0.879,2.74,1.25,0.213,0.507,"None","2232","ferredoxin reductase","NS",0.671620396561262
"PHLDA3",0.816,3.62,1.25,0.213,0.506,"None","23612","pleckstrin homology like domain family A member 3","NS",0.671620396561262
"IREB2",-0.87,6.02,-1.25,0.213,0.507,"None","3658","iron responsive element binding protein 2","NS",0.671620396561262
"VMAC",-0.788,2.63,-1.26,0.213,0.506,"None","400673","vimentin type intermediate filament associated coiled-coil protein","NS",0.671620396561262
"DIABLO",-0.792,3.14,-1.25,0.213,0.507,"None","56616","diablo IAP-binding mitochondrial protein","NS",0.671620396561262
"RINT1",-0.636,4.82,-1.25,0.213,0.507,"None","60561","RAD50 interactor 1","NS",0.671620396561262
"RPS11",0.72,9.34,1.25,0.213,0.507,"None","6205","ribosomal protein S11","NS",0.671620396561262
"ABCG4",-1.15,-1.56,-1.26,0.213,0.506,"None","64137","ATP binding cassette subfamily G member 4","NS",0.671620396561262
"BTF3",0.658,7.89,1.25,0.213,0.507,"None","689","basic transcription factor 3","NS",0.671620396561262
"CMSS1",0.6,3.81,1.25,0.213,0.507,"None","84319","cms1 ribosomal small subunit homolog","NS",0.671620396561262
"ESM1",-1.83,2.22,-1.25,0.214,0.507,"None","11082","endothelial cell specific molecule 1","NS",0.669586226650809
"ABHD12B",1.46,-2.3,1.26,0.214,0.507,"None","145447","abhydrolase domain containing 12B","NS",0.669586226650809
"ADAMTS18",1.6,1.76,1.25,0.214,0.507,"None","170692","ADAM metallopeptidase with thrombospondin type 1 motif 18","NS",0.669586226650809
"ZDHHC20",-0.583,6.17,-1.25,0.214,0.507,"None","253832","zinc finger DHHC-type palmitoyltransferase 20","NS",0.669586226650809
"C17orf67",0.841,1.09,1.25,0.214,0.507,"None","339210","chromosome 17 open reading frame 67","NS",0.669586226650809
"C18orf63",2.06,-2.53,1.28,0.214,0.507,"None","644041","chromosome 18 open reading frame 63","NS",0.669586226650809
"POMK",-0.843,3.18,-1.25,0.214,0.507,"None","84197","protein O-mannose kinase","NS",0.669586226650809
"PLEKHA8",0.775,2.56,1.25,0.214,0.507,"None","84725","pleckstrin homology domain containing A8","NS",0.669586226650809
"ALDH1A1",0.813,8.96,1.25,0.215,0.509,"None","216","aldehyde dehydrogenase 1 family member A1","NS",0.667561540084395
"NTS",-2.07,-1.55,-1.25,0.215,0.509,"None","4922","neurotensin","NS",0.667561540084395
"OPRM1",1.86,-0.424,1.25,0.215,0.509,"None","4988","opioid receptor mu 1","NS",0.667561540084395
"NCKIPSD",-0.667,4.81,-1.25,0.215,0.509,"None","51517","NCK interacting protein with SH3 domain","NS",0.667561540084395
"PGF",1.09,1.9,1.25,0.215,0.509,"None","5228","placental growth factor","NS",0.667561540084395
"HEATR5B",-0.578,5.49,-1.25,0.215,0.509,"None","54497","HEAT repeat containing 5B","NS",0.667561540084395
"WNK3",-0.908,3.19,-1.25,0.215,0.509,"None","65267","WNK lysine deficient protein kinase 3","NS",0.667561540084395
"ZNF765",0.618,3.26,1.25,0.215,0.509,"None","91661","zinc finger protein 765","NS",0.667561540084395
"BET1",0.682,3.77,1.24,0.216,0.511,"None","10282","Bet1 golgi vesicular membrane trafficking protein","NS",0.665546248849069
"NPC2",0.593,6.18,1.25,0.216,0.51,"None","10577","NPC intracellular cholesterol transporter 2","NS",0.665546248849069
"PAQR7",0.645,3.11,1.25,0.216,0.511,"None","164091","progestin and adipoQ receptor family member 7","NS",0.665546248849069
"ESRRG",0.879,3.31,1.24,0.216,0.511,"None","2104","estrogen related receptor gamma","NS",0.665546248849069
"TYSND1",0.649,3.58,1.25,0.216,0.511,"None","219743","trypsin domain containing 1","NS",0.665546248849069
"B9D1",-0.766,4.94,-1.25,0.216,0.511,"None","27077","B9 domain containing 1","NS",0.665546248849069
"HTR1D",-2.01,-2.17,-1.26,0.216,0.51,"None","3352","5-hydroxytryptamine receptor 1D","NS",0.665546248849069
"CLEC12B",-2.18,-2.28,-1.27,0.216,0.511,"None","387837","C-type lectin domain family 12 member B","NS",0.665546248849069
"KRT39",1.32,-1.92,1.25,0.216,0.511,"None","390792","keratin 39","NS",0.665546248849069
"PANK1",1.64,0.527,1.25,0.216,0.51,"None","53354","pantothenate kinase 1","NS",0.665546248849069
"TMEM160",0.732,3.53,1.25,0.216,0.51,"None","54958","transmembrane protein 160","NS",0.665546248849069
"PRPF39",-0.612,5.4,-1.25,0.216,0.511,"None","55015","pre-mRNA processing factor 39","NS",0.665546248849069
"EDDM13",-1.2,-1.55,-1.24,0.217,0.512,"None","100506374","epididymal protein 13","NS",0.663540266151471
"LDHD",0.93,2.78,1.24,0.217,0.512,"None","197257","lactate dehydrogenase D","NS",0.663540266151471
"SULT1B1",1.4,-1.87,1.25,0.217,0.512,"None","27284","sulfotransferase family 1B member 1","NS",0.663540266151471
"CFAP47",-1.28,-0.242,-1.24,0.217,0.512,"None","286464","cilia and flagella associated protein 47","NS",0.663540266151471
"C11orf21",1.26,-2.18,1.25,0.217,0.512,"None","29125","chromosome 11 open reading frame 21","NS",0.663540266151471
"ZNF680",0.808,2.33,1.24,0.217,0.512,"None","340252","zinc finger protein 680","NS",0.663540266151471
"IVD",-0.597,5.58,-1.24,0.217,0.512,"None","3712","isovaleryl-CoA dehydrogenase","NS",0.663540266151471
"ORC5",0.628,3.08,1.24,0.217,0.512,"None","5001","origin recognition complex subunit 5","NS",0.663540266151471
"ATP5ME",0.851,3.58,1.24,0.217,0.512,"None","521","ATP synthase membrane subunit e","NS",0.663540266151471
"PLAU",1.46,3.8,1.24,0.217,0.512,"None","5328","plasminogen activator, urokinase","NS",0.663540266151471
"EIF5A2",-0.761,3.83,-1.24,0.217,0.512,"None","56648","eukaryotic translation initiation factor 5A2","NS",0.663540266151471
"COQ9",0.616,4.17,1.24,0.217,0.512,"None","57017","coenzyme Q9","NS",0.663540266151471
"SOD1",-0.586,7.1,-1.24,0.217,0.512,"None","6647","superoxide dismutase 1","NS",0.663540266151471
